"Season","Name","Team","Age","AVG","OBP","SLG","OPS","AB","H","R","HR","RBI","SB","Off","WAR","playerid"
"1996","Alex Rodriguez","SEA","20",".358",".414",".631","1.045","601","215","141","36","123","15","56.0","9.2","1274"
"1999","Nomar Garciaparra","BOS","25",".357",".418",".603","1.022","532","190","103","27","104","14","46.5","6.3","190"
"1969","Rico Petrocelli","BOS","26",".297",".403",".589",".992","535","159","92","40","97","3","46.0","9.6","1010245"
"2000","Nomar Garciaparra","BOS","26",".372",".434",".599","1.033","529","197","104","21","96","5","44.4","7.6","190"
"2000","Alex Rodriguez","SEA","24",".316",".420",".606","1.026","554","175","134","41","132","15","54.4","9.5","1274"
"1999","Derek Jeter","NYY","25",".349",".438",".552",".989","627","219","134","24","102","19","55.9","7.4","826"
"2001","Alex Rodriguez","TEX","25",".318",".399",".622","1.021","632","201","133","52","135","18","56.6","7.8","1274"
"2002","Alex Rodriguez","TEX","26",".300",".392",".623","1.015","624","187","125","57","142","9","56.1","10.0","1274"
"2019","Alex Bregman","HOU","25",".296",".423",".592","1.015","554","164","122","41","112","5","58.7","8.5","17678"
"1996","Barry Larkin","CIN","32",".298",".410",".567",".977","517","154","117","33","89","36","47.5","6.8","335"
"2003","Alex Rodriguez","TEX","27",".298",".396",".600",".995","607","181","124","47","118","17","50.3","9.2","1274"
"1982","Robin Yount","MIL","26",".331",".379",".578",".957","635","210","129","29","114","14","54.7","9.8","1014396"
"2020","Trea Turner","WSN","27",".335",".394",".588",".982","233","78","46","12","41","12","21.6","2.7","16252"
"1987","Alan Trammell","DET","29",".343",".402",".551",".953","597","205","109","28","105","21","47.0","7.7","1013157"
"2009","Hanley Ramirez","FLA","25",".342",".410",".543",".954","576","197","101","24","106","27","44.0","7.1","8001"
"2010","Troy Tulowitzki","COL","25",".315",".381",".568",".949","470","148","89","27","95","11","25.1","5.5","3531"
"1991","Cal Ripken","BAL","30",".323",".374",".566",".940","650","210","99","34","114","6","46.9","10.6","1010978"
"2007","Hanley Ramirez","FLA","23",".332",".386",".562",".948","639","212","125","29","81","51","43.8","5.2","8001"
"1995","John Valentin","BOS","28",".298",".399",".533",".931","520","155","108","27","102","20","32.6","8.2","1375"
"2008","Hanley Ramirez","FLA","24",".301",".400",".540",".940","589","177","125","33","67","35","44.8","7.4","8001"
"1998","Nomar Garciaparra","BOS","24",".323",".362",".584",".946","604","195","111","35","122","12","32.6","7.3","190"
"2013","Troy Tulowitzki","COL","28",".312",".391",".540",".931","446","139","72","25","82","1","21.6","4.9","3531"
"2001","Rich Aurilia","SFG","29",".324",".369",".572",".941","636","206","114","37","97","1","38.5","7.1","1106"
"1999","Alex Rodriguez","SEA","23",".285",".357",".586",".943","502","143","110","42","111","21","28.9","4.7","1274"
"1975","Toby Harrah","TEX","26",".293",".404",".458",".862","522","153","81","20","93","23","34.9","6.9","1005384"
"2009","Troy Tulowitzki","COL","24",".297",".377",".552",".930","543","161","101","32","92","20","23.6","5.3","3531"
"2000","Derek Jeter","NYY","26",".339",".416",".481",".896","593","201","119","15","73","22","33.3","3.7","826"
"2020","Corey Seager","LAD","26",".307",".358",".585",".943","212","65","38","15","41","1","13.5","1.9","13624"
"1998","Alex Rodriguez","SEA","22",".310",".360",".560",".919","686","213","123","42","124","46","37.8","7.9","1274"
"1991","Barry Larkin","CIN","27",".302",".378",".506",".884","464","140","88","20","69","24","31.2","6.0","335"
"1984","Cal Ripken","BAL","23",".304",".374",".510",".884","641","195","103","27","86","2","38.9","9.8","1010978"
"2020","Fernando Tatis Jr.","SDP","21",".277",".366",".571",".937","224","62","50","17","45","11","17.5","2.9","19709"
"2017","Zack Cozart","CIN","31",".297",".385",".548",".933","438","130","80","24","63","3","24.3","5.0","2616"
"2006","Derek Jeter","NYY","32",".343",".417",".483",".900","623","214","118","14","97","34","39.9","6.1","826"
"1983","Cal Ripken","BAL","22",".318",".371",".517",".888","663","211","121","27","102","0","37.6","8.5","1010978"
"2004","Carlos Guillen","DET","28",".318",".379",".542",".921","522","166","97","20","97","12","33.8","5.4","1079"
"2006","Carlos Guillen","DET","30",".320",".400",".519",".920","543","174","100","19","85","20","30.3","5.8","1079"
"1998","Barry Larkin","CIN","34",".309",".397",".504",".901","538","166","93","17","72","26","32.0","5.9","335"
"2019","Xander Bogaerts","BOS","26",".309",".384",".555",".939","614","190","110","33","117","4","37.7","6.8","12161"
"2011","Troy Tulowitzki","COL","26",".302",".372",".544",".916","537","162","81","30","105","9","18.6","5.4","3531"
"2005","Michael Young","TEX","28",".331",".385",".513",".899","668","221","114","24","91","5","33.2","4.1","1286"
"1995","Barry Larkin","CIN","31",".319",".394",".492",".886","496","158","98","15","66","51","33.3","5.3","335"
"1983","Robin Yount","MIL","27",".308",".383",".503",".886","578","178","102","17","80","12","35.8","6.4","1014396"
"1997","Jeff Blauser","ATL","31",".308",".405",".482",".886","519","160","90","17","70","5","28.0","5.2","1001062"
"2009","Derek Jeter","NYY","35",".334",".406",".465",".871","634","212","107","18","66","30","29.6","6.7","826"
"2018","Trevor Story","COL","25",".291",".348",".567",".914","598","174","88","37","108","27","24.4","5.1","12564"
"2009","Jason Bartlett","TBR","29",".320",".389",".490",".879","500","160","90","14","66","30","32.7","5.3","8219"
"1993","Travis Fryman","DET","24",".300",".379",".486",".865","607","182","98","22","97","9","27.6","4.5","385"
"1983","Alan Trammell","DET","25",".319",".385",".471",".856","505","161","83","14","66","30","27.9","5.6","1013157"
"1984","Alan Trammell","DET","26",".314",".382",".468",".851","555","174","85","14","69","19","27.1","6.9","1013157"
"1970","Billy Grabarkewitz","LAD","24",".289",".399",".454",".852","529","153","92","17","84","19","28.3","6.1","1004907"
"2019","Trevor Story","COL","26",".294",".363",".554",".917","588","173","111","35","85","23","24.3","5.9","12564"
"2007","Edgar Renteria","ATL","30",".332",".390",".470",".860","494","164","87","12","57","11","22.2","4.0","1178"
"1998","Derek Jeter","NYY","24",".324",".384",".481",".864","626","203","127","19","84","30","29.0","6.2","826"
"1993","Jeff Blauser","ATL","27",".305",".401",".436",".837","597","182","110","15","73","16","25.5","5.4","1001062"
"2005","Jhonny Peralta","CLE","23",".292",".366",".520",".885","504","147","82","24","78","0","23.0","4.3","1738"
"2018","Manny Machado","- - -","25",".297",".367",".538",".905","632","188","84","37","107","14","35.9","6.3","11493"
"2011","Jose Reyes","NYM","28",".337",".384",".493",".877","537","181","101","7","44","39","34.9","5.8","1736"
"2004","Miguel Tejada","BAL","30",".311",".360",".534",".894","653","203","107","34","150","4","24.8","6.0","941"
"2020","Tim Anderson","CHW","27",".322",".357",".529",".886","208","67","45","10","21","5","12.2","2.1","15172"
"2003","Edgar Renteria","STL","26",".330",".394",".480",".874","587","194","96","13","100","34","30.0","6.3","1178"
"2006","Bill Hall","MIL","26",".270",".345",".553",".899","537","145","101","35","85","8","19.4","5.1","1605"
"2006","Miguel Tejada","BAL","32",".330",".379",".498",".878","648","214","99","24","100","6","18.7","4.9","941"
"1997","Nomar Garciaparra","BOS","23",".306",".342",".534",".875","684","209","122","30","98","22","20.9","6.4","190"
"2002","Nomar Garciaparra","BOS","28",".310",".352",".528",".880","635","197","101","24","120","5","25.9","4.8","190"
"2018","Xander Bogaerts","BOS","25",".288",".360",".522",".883","513","148","72","23","103","8","21.2","4.9","12161"
"2019","Marcus Semien","OAK","28",".285",".369",".522",".892","657","187","123","33","92","10","38.2","7.6","12533"
"2016","Corey Seager","LAD","22",".308",".365",".512",".877","627","193","105","26","72","3","33.0","6.9","13624"
"2003","Derek Jeter","NYY","29",".324",".393",".450",".844","482","156","87","10","52","11","21.4","4.1","826"
"1999","Omar Vizquel","CLE","32",".333",".397",".436",".833","574","191","112","5","66","42","18.0","6.0","411"
"1993","Jay Bell","PIT","27",".310",".392",".437",".830","604","187","102","9","51","16","21.3","6.6","48"
"2001","Derek Jeter","NYY","27",".311",".377",".480",".858","614","191","110","21","74","27","30.3","4.2","826"
"2007","Jimmy Rollins","PHI","28",".296",".344",".531",".875","716","212","139","30","94","41","30.6","6.5","971"
"2007","Derek Jeter","NYY","33",".322",".388",".452",".840","639","206","102","12","73","15","23.7","3.6","826"
"2002","Miguel Tejada","OAK","28",".308",".354",".508",".861","662","204","108","34","131","7","29.5","4.5","941"
"1970","Denis Menke","HOU","29",".304",".392",".441",".833","562","171","82","13","92","6","19.7","3.6","1008766"
"1992","Barry Larkin","CIN","28",".304",".377",".454",".831","533","162","76","12","78","15","24.2","5.3","335"
"2020","Trevor Story","COL","27",".289",".355",".519",".874","235","68","41","11","28","15","9.7","2.4","12564"
"2010","Hanley Ramirez","FLA","26",".300",".378",".475",".853","543","163","92","21","76","32","24.5","4.1","8001"
"2005","Derek Jeter","NYY","31",".309",".389",".450",".839","654","202","122","19","70","14","26.4","4.4","826"
"2003","Nomar Garciaparra","BOS","29",".301",".345",".524",".870","658","198","120","28","105","19","27.1","5.8","190"
"1988","Alan Trammell","DET","30",".311",".373",".464",".836","466","145","73","15","69","7","19.8","5.3","1013157"
"1994","Wil Cordero","MON","22",".294",".363",".489",".853","415","122","65","15","63","16","13.7","2.3","770"
"1980","Robin Yount","MIL","24",".293",".321",".519",".840","611","179","121","23","87","20","24.1","6.1","1014396"
"2018","Francisco Lindor","CLE","24",".277",".352",".519",".871","661","183","129","38","92","25","29.3","7.7","12916"
"1990","Alan Trammell","DET","32",".304",".377",".449",".826","559","170","71","14","89","12","20.8","6.2","1013157"
"2020","Xander Bogaerts","BOS","27",".300",".364",".502",".867","203","61","36","11","28","8","11.1","1.9","12161"
"1997","Alex Rodriguez","SEA","21",".300",".350",".496",".846","587","176","100","23","84","29","18.8","4.3","1274"
"2005","Miguel Tejada","BAL","31",".304",".349",".515",".865","654","199","89","26","98","5","20.5","4.7","941"
"2018","Javier Baez","CHC","25",".290",".326",".554",".881","606","176","101","34","111","21","28.5","5.4","12979"
"2016","Manny Machado","BAL","23",".294",".343",".533",".876","640","188","105","37","96","0","25.7","6.3","11493"
"2012","Ben Zobrist","TBR","31",".270",".377",".471",".848","560","151","88","20","74","14","24.8","5.7","7435"
"2007","Troy Tulowitzki","COL","22",".291",".359",".479",".838","609","177","104","24","99","7","8.4","5.2","3531"
"2007","Carlos Guillen","DET","31",".296",".357",".502",".859","564","167","86","21","102","13","16.3","3.3","1079"
"2017","Corey Seager","LAD","23",".295",".375",".479",".854","539","159","85","22","77","4","24.9","6.0","13624"
"2020","Chris Taylor","LAD","29",".270",".366",".476",".842","185","50","30","8","32","3","7.8","1.5","13757"
"1997","Jay Bell","KCR","31",".291",".368",".461",".829","573","167","89","21","92","10","12.8","5.4","48"
"2019","Tim Anderson","CHW","26",".335",".357",".508",".865","498","167","81","18","56","17","20.9","3.4","15172"
"2012","Ian Desmond","WSN","26",".292",".335",".511",".845","513","150","72","25","73","21","17.0","4.2","6885"
"1987","Julio Franco","CLE","28",".319",".389",".428",".818","495","158","86","8","52","32","16.3","3.1","87"
"2014","Hanley Ramirez","LAD","30",".283",".369",".448",".817","449","127","64","13","71","14","21.4","3.7","8001"
"1999","Barry Larkin","CIN","35",".293",".390",".420",".810","583","171","108","12","75","30","10.0","5.1","335"
"1970","Jim Fregosi","CAL","28",".278",".353",".459",".812","601","167","95","22","82","0","22.4","6.8","1004330"
"1983","Roy Smalley","NYY","30",".275",".357",".452",".810","451","124","70","18","62","3","16.0","2.9","1012078"
"2002","Jose Hernandez","MIL","32",".288",".356",".478",".834","525","151","72","24","73","3","9.4","4.5","688"
"1999","Mark Grudzielanek","LAD","29",".326",".376",".436",".812","488","159","72","7","46","6","9.2","3.8","653"
"1978","Roy Smalley","MIN","25",".273",".362",".433",".796","586","160","80","19","77","2","15.6","5.6","1012078"
"2005","Felipe Lopez","CIN","25",".291",".352",".486",".838","580","169","97","23","85","15","17.4","4.7","1311"
"1996","John Valentin","BOS","29",".296",".374",".436",".811","527","156","84","13","59","9","2.4","2.8","1375"
"2009","Yunel Escobar","ATL","26",".299",".377",".436",".812","528","158","89","14","76","5","12.0","3.9","4191"
"1988","Cal Ripken","BAL","27",".264",".372",".431",".803","575","152","87","23","81","2","20.4","5.0","1010978"
"1986","Cal Ripken","BAL","25",".282",".355",".461",".816","627","177","98","25","81","4","19.3","6.9","1010978"
"2004","Michael Young","TEX","27",".313",".353",".483",".836","690","216","114","22","99","12","14.6","2.7","1286"
"1985","Cal Ripken","BAL","24",".282",".347",".469",".816","642","181","116","26","110","2","19.4","5.4","1010978"
"2008","Jose Reyes","NYM","25",".297",".358",".475",".833","688","204","113","16","68","56","25.4","5.8","1736"
"1994","Cal Ripken","BAL","33",".315",".364",".459",".823","444","140","71","13","75","1","7.5","4.6","1010978"
"2019","Gleyber Torres","NYY","22",".278",".337",".535",".871","546","152","96","38","90","5","18.4","3.6","16997"
"2000","Jose Valentin","CHW","30",".273",".343",".491",".835","568","155","107","25","92","19","9.0","4.5","256"
"2006","Hanley Ramirez","FLA","22",".292",".353",".480",".833","633","185","119","17","59","51","24.5","4.4","8001"
"1999","Tony Batista","- - -","25",".277",".330",".518",".848","519","144","77","31","100","4","6.0","3.9","124"
"2006","Jose Reyes","NYM","23",".300",".354",".487",".841","647","194","122","19","81","64","23.6","5.7","1736"
"1986","Alan Trammell","DET","28",".277",".347",".469",".816","574","159","107","21","75","25","18.0","5.7","1013157"
"2005","Bill Hall","MIL","25",".291",".342",".495",".837","501","146","69","17","62","18","13.3","3.4","1605"
"1984","Robin Yount","MIL","28",".298",".362",".441",".803","624","186","105","16","80","14","20.7","5.3","1014396"
"2004","Derek Jeter","NYY","30",".292",".352",".471",".823","643","188","111","23","78","23","17.7","4.7","826"
"2000","Miguel Tejada","OAK","26",".275",".349",".479",".828","607","167","105","30","115","6","9.6","3.5","941"
"2011","Jhonny Peralta","DET","29",".299",".345",".478",".824","525","157","68","21","86","0","9.5","4.8","1738"
"2019","Trea Turner","WSN","26",".298",".353",".497",".850","521","155","96","19","57","35","19.5","3.5","16252"
"2016","Jonathan Villar","MIL","25",".285",".369",".457",".826","589","168","92","19","63","62","19.9","3.0","10071"
"2008","J.J. Hardy","MIL","25",".283",".343",".478",".821","569","161","78","24","74","2","7.2","4.0","3797"
"2008","Stephen Drew","ARI","25",".291",".333",".502",".836","611","178","91","21","67","3","6.9","1.9","4251"
"1987","Tony Fernandez","TOR","25",".322",".379",".426",".805","578","186","90","5","67","32","13.4","4.8","1004002"
"2010","Stephen Drew","ARI","27",".278",".352",".458",".810","565","157","83","15","61","10","11.5","4.8","4251"
"2000","Rafael Furcal","ATL","22",".295",".394",".382",".776","455","134","87","4","37","40","6.5","3.3","88"
"2006","Rafael Furcal","LAD","28",".300",".369",".445",".814","654","196","113","15","63","37","17.0","3.8","88"
"1970","Rico Petrocelli","BOS","27",".261",".334",".473",".807","583","152","82","29","103","1","10.3","4.5","1010245"
"1980","Alan Trammell","DET","22",".300",".376",".404",".779","560","168","107","9","65","12","9.2","4.3","1013157"
"1975","Chris Speier","SFG","25",".271",".362",".415",".777","487","132","60","10","69","4","7.2","4.1","1012316"
"1996","Derek Jeter","NYY","22",".314",".370",".430",".800","582","183","104","10","78","14","5.3","2.2","826"
"2009","Marco Scutaro","TOR","33",".282",".379",".409",".789","574","162","100","12","60","14","12.9","4.3","1555"
"1972","Bobby Grich","BAL","23",".278",".358",".415",".773","460","128","66","12","50","13","19.1","5.4","1005033"
"1989","Jody Reed","BOS","26",".288",".376",".393",".769","524","151","76","3","40","4","11.1","3.1","1010771"
"2017","Francisco Lindor","CLE","23",".273",".337",".505",".842","651","178","99","33","89","15","19.4","5.7","12916"
"2004","Juan Uribe","CHW","25",".283",".327",".506",".833","502","142","82","23","74","9","3.8","3.5","454"
"2019","Jorge Polanco","MIN","25",".295",".356",".485",".841","631","186","107","22","79","4","20.7","4.0","13152"
"1995","Jose Offerman","LAD","26",".287",".389",".375",".765","429","123","69","4","33","2","9.1","1.8","205"
"2002","Derek Jeter","NYY","28",".297",".373",".421",".794","644","191","124","18","75","32","20.5","5.2","826"
"2006","Michael Young","TEX","29",".314",".356",".459",".814","691","217","93","14","103","7","2.6","3.4","1286"
"1970","Luis Aparicio","CHW","36",".313",".372",".404",".776","552","173","86","5","43","8","9.9","3.9","1000278"
"2009","Asdrubal Cabrera","CLE","23",".308",".361",".438",".799","523","161","81","6","68","17","11.8","3.0","4962"
"1979","Roy Smalley","MIN","26",".271",".353",".441",".794","621","168","94","24","95","2","8.2","4.1","1012078"
"1993","John Valentin","BOS","26",".278",".346",".447",".793","468","130","50","11","66","3","4.8","5.2","1375"
"2018","Didi Gregorius","NYY","28",".268",".335",".494",".829","504","135","89","27","86","10","17.3","4.7","6012"
"1972","Chris Speier","SFG","22",".269",".361",".400",".761","562","151","74","15","71","9","13.5","6.0","1012316"
"2020","David Fletcher","LAA","26",".319",".376",".425",".801","207","66","31","3","18","2","5.9","1.5","17992"
"1996","Cal Ripken","BAL","35",".278",".341",".466",".807","640","178","94","26","102","1","2.0","3.8","1010978"
"2000","Ricky Gutierrez","CHC","30",".276",".375",".401",".775","449","124","73","11","56","8","3.5","1.3","387"
"1987","Ozzie Smith","STL","32",".303",".392",".383",".775","600","182","104","0","75","43","16.5","6.3","1012186"
"2006","Edgar Renteria","ATL","29",".293",".361",".436",".797","598","175","100","14","70","17","7.7","3.6","1178"
"2019","Francisco Lindor","CLE","25",".284",".335",".518",".854","598","170","101","32","74","22","11.0","4.5","12916"
"1976","Rick Burleson","BOS","25",".291",".365",".383",".748","540","157","75","7","42","14","8.9","3.5","1001696"
"1981","Dave Concepcion","CIN","33",".306",".358",".409",".767","421","129","57","5","67","4","8.7","3.5","1002494"
"1997","Derek Jeter","NYY","23",".291",".370",".405",".775","654","190","116","10","70","23","9.2","4.0","826"
"2016","Carlos Correa","HOU","21",".274",".361",".451",".811","577","158","76","20","96","13","22.3","5.2","14162"
"1994","Barry Larkin","CIN","30",".279",".369",".419",".788","427","119","78","9","52","26","10.2","3.7","335"
"1994","Jay Bell","PIT","28",".276",".353",".441",".794","424","117","68","9","45","2","4.8","3.6","48"
"1983","Dickie Thon","HOU","25",".286",".341",".457",".798","619","177","81","20","79","34","19.6","7.2","1013033"
"2002","Edgar Renteria","STL","25",".305",".364",".439",".803","544","166","77","11","83","22","7.6","4.1","1178"
"2001","Cristian Guzman","MIN","23",".302",".337",".477",".814","493","149","80","10","51","25","8.5","3.9","728"
"2020","Dansby Swanson","ATL","26",".274",".345",".464",".809","237","65","49","10","35","5","9.5","1.9","18314"
"2011","Yunel Escobar","TOR","28",".290",".369",".413",".782","513","149","77","11","48","3","8.1","3.6","4191"
"2020","Didi Gregorius","PHI","30",".284",".339",".488",".827","215","61","34","10","40","3","5.4","1.4","6012"
"2016","Xander Bogaerts","BOS","23",".294",".356",".446",".802","652","192","115","21","89","13","17.9","4.9","12161"
"2003","Orlando Cabrera","MON","28",".297",".347",".460",".807","626","186","95","17","80","24","11.4","4.2","766"
"1982","Cal Ripken","BAL","21",".264",".317",".475",".792","598","158","90","28","93","3","11.6","4.6","1010978"
"2008","Jhonny Peralta","CLE","26",".276",".331",".473",".804","605","167","104","23","89","3","4.8","3.3","1738"
"2019","Javier Baez","CHC","26",".281",".316",".531",".847","531","149","89","29","85","11","11.7","4.4","12979"
"2012","Derek Jeter","NYY","38",".316",".362",".429",".791","683","216","99","15","58","9","11.2","3.3","826"
"2020","Willy Adames","TBR","24",".259",".332",".481",".813","185","48","29","8","23","2","8.2","1.5","15986"
"1988","Barry Larkin","CIN","24",".296",".347",".429",".776","588","174","91","12","56","40","20.2","6.3","335"
"2004","Jimmy Rollins","PHI","25",".289",".348",".455",".803","657","190","119","14","73","30","13.0","5.0","971"
"1999","Royce Clayton","TEX","29",".288",".346",".445",".792","465","134","69","14","52","8","-2.3","2.8","226"
"2007","Miguel Tejada","BAL","33",".296",".357",".442",".799","514","152","72","18","81","2","-1.0","1.9","941"
"1998","Jay Bell","ARI","32",".251",".353",".432",".785","549","138","79","20","67","3","3.0","3.4","48"
"2001","Shane Halter","DET","31",".284",".344",".467",".811","450","128","53","12","65","3","8.7","2.9","468"
"1990","Jody Reed","BOS","27",".289",".371",".390",".760","598","173","70","5","51","4","8.1","2.8","1010771"
"2006","Jimmy Rollins","PHI","27",".277",".334",".478",".811","689","191","127","25","83","36","7.6","4.3","971"
"1996","Omar Vizquel","CLE","29",".297",".362",".417",".779","542","161","98","9","64","35","1.4","3.2","411"
"2007","Michael Young","TEX","30",".315",".366",".418",".783","639","201","80","9","94","13","2.7","2.1","1286"
"2003","Rafael Furcal","ATL","25",".292",".352",".443",".794","664","194","130","15","61","25","17.7","4.0","88"
"1979","Garry Templeton","STL","23",".314",".331",".458",".790","672","211","105","9","62","26","12.3","4.5","1012909"
"1996","Jose Valentin","MIL","26",".259",".336",".475",".811","552","143","90","24","95","17","-1.8","4.0","256"
"2016","Asdrubal Cabrera","NYM","30",".280",".336",".474",".810","521","146","65","23","62","5","10.1","3.6","4962"
"1978","Dave Concepcion","CIN","30",".301",".357",".405",".763","565","170","75","6","67","23","11.3","3.8","1002494"
"2009","Miguel Tejada","HOU","35",".313",".340",".455",".795","635","199","83","14","86","5","2.3","1.8","941"
"2013","Jed Lowrie","OAK","29",".290",".344",".446",".791","603","175","80","15","75","1","13.6","3.4","4418"
"1991","Ozzie Smith","STL","36",".285",".380",".367",".747","550","157","96","3","50","35","17.0","5.1","1012186"
"1980","Roy Smalley","MIN","27",".278",".359",".405",".765","486","135","64","12","63","3","4.6","3.7","1012078"
"1976","Toby Harrah","TEX","27",".260",".360",".377",".737","584","152","64","15","67","8","14.5","4.0","1005384"
"2016","Elvis Andrus","TEX","27",".302",".362",".439",".800","506","153","75","8","69","24","7.9","2.3","8709"
"2003","Miguel Tejada","OAK","29",".278",".336",".472",".807","636","177","98","27","106","10","13.2","3.4","941"
"2011","J.J. Hardy","BAL","28",".269",".310",".491",".801","527","142","76","30","80","0","8.9","4.5","3797"
"2008","Derek Jeter","NYY","34",".300",".363",".408",".771","596","179","88","11","69","11","4.6","3.4","826"
"2011","Asdrubal Cabrera","CLE","25",".273",".332",".460",".792","604","165","87","25","92","17","17.0","3.7","4962"
"2008","Cristian Guzman","WSN","30",".316",".345",".440",".786","579","183","77","9","55","6","2.9","2.8","728"
"2017","Elvis Andrus","TEX","28",".297",".337",".471",".808","643","191","100","20","88","25","8.8","3.9","8709"
"2014","Jhonny Peralta","STL","32",".263",".336",".443",".779","560","147","61","21","75","3","10.6","4.6","1738"
"2000","Omar Vizquel","CLE","33",".287",".377",".375",".753","613","176","101","7","66","22","-4.2","2.5","411"
"1977","Garry Templeton","STL","21",".322",".336",".449",".786","621","200","94","8","79","28","2.6","2.9","1012909"
"1969","Denis Menke","HOU","28",".269",".369",".387",".756","553","149","72","10","90","2","9.8","2.6","1008766"
"1996","Walt Weiss","COL","32",".282",".381",".375",".756","517","146","89","8","48","10","-12.4","0.5","1013748"
"2000","Mike Bordick","- - -","34",".285",".341",".443",".783","583","166","88","20","80","9","0.2","2.0","129"
"1970","Bert Campaneris","OAK","28",".279",".321",".448",".769","603","168","97","22","64","42","15.6","5.6","1001868"
"2008","Jimmy Rollins","PHI","29",".277",".349",".437",".786","556","154","76","11","59","47","11.0","5.0","971"
"1986","Scott Fletcher","TEX","27",".300",".360",".400",".760","530","159","82","3","50","12","3.3","4.1","1004155"
"2008","Yunel Escobar","ATL","25",".288",".366",".401",".766","514","148","71","10","60","2","0.2","2.8","4191"
"2004","Jack Wilson","PIT","26",".308",".335",".459",".794","652","201","82","11","59","8","6.2","4.3","1017"
"2007","Brendan Harris","TBD","26",".286",".343",".434",".777","521","149","72","12","59","4","5.9","2.4","2178"
"2018","Jurickson Profar","TEX","25",".254",".335",".458",".793","524","133","82","20","77","10","8.8","2.8","10815"
"2014","Starlin Castro","CHC","24",".292",".339",".438",".777","528","154","58","14","65","4","6.4","3.2","4579"
"2008","Ryan Theriot","CHC","28",".307",".387",".359",".745","580","178","85","1","38","22","0.5","3.0","3811"
"2013","Ian Desmond","WSN","27",".280",".331",".453",".784","600","168","77","20","80","21","13.1","4.3","6885"
"1979","Dave Concepcion","CIN","31",".281",".348",".415",".764","590","166","91","16","84","19","8.8","4.6","1002494"
"1990","Barry Larkin","CIN","26",".301",".358",".396",".753","614","185","85","7","67","30","9.4","5.4","335"
"2009","Erick Aybar","LAA","25",".312",".353",".423",".776","504","157","70","5","58","14","7.0","3.8","4082"
"2001","Miguel Tejada","OAK","27",".267",".326",".476",".801","622","166","107","31","113","11","8.1","3.7","941"
"2007","J.J. Hardy","MIL","24",".277",".323",".463",".786","592","164","89","26","80","2","-0.1","3.9","3797"
"2016","Francisco Lindor","CLE","22",".301",".358",".435",".794","604","182","99","15","78","19","8.6","5.5","12916"
"2019","Corey Seager","LAD","25",".272",".335",".483",".817","489","133","82","19","87","1","12.7","3.3","13624"
"2000","Rich Aurilia","SFG","28",".271",".339",".444",".783","509","138","67","20","79","1","-0.4","2.5","1106"
"1995","Walt Weiss","COL","31",".260",".403",".321",".724","427","111","65","1","25","15","-11.7","1.5","1013748"
"2003","Angel Berroa","KCR","25",".287",".338",".451",".789","567","163","92","17","73","21","3.3","2.7","591"
"1969","Jim Fregosi","CAL","27",".260",".361",".381",".742","580","151","78","12","47","9","12.1","4.4","1004330"
"2007","Jack Wilson","PIT","29",".296",".350",".440",".791","477","141","67","12","56","2","2.2","2.5","1017"
"2019","Kevin Newman","PIT","25",".308",".353",".446",".800","493","152","61","12","64","16","6.4","2.3","17696"
"1986","Tony Fernandez","TOR","24",".310",".338",".428",".766","687","213","91","10","65","25","6.4","4.5","1004002"
"2005","Julio Lugo","TBD","29",".295",".362",".403",".765","616","182","89","6","57","39","13.4","4.6","565"
"1995","Shawon Dunston","CHC","32",".296",".317",".472",".788","477","141","58","14","69","10","0.9","0.5","1401"
"1981","Dave Stapleton","BOS","27",".285",".325",".423",".747","355","101","45","10","42","0","3.0","1.4","1012423"
"1991","Jay Bell","PIT","25",".270",".330",".428",".757","608","164","96","16","67","10","12.3","4.4","48"
"1999","Rich Aurilia","SFG","27",".281",".336",".444",".780","558","157","68","22","80","2","-1.6","2.1","1106"
"2004","Khalil Greene","SDP","24",".273",".349",".446",".795","484","132","67","15","65","4","9.6","3.2","1826"
"2005","Rafael Furcal","ATL","27",".284",".348",".429",".777","616","175","100","12","58","46","11.7","4.5","88"
"2017","Asdrubal Cabrera","NYM","31",".280",".351",".434",".785","479","134","66","14","59","3","-0.9","1.4","4962"
"2015","Xander Bogaerts","BOS","22",".320",".355",".421",".776","613","196","84","7","81","10","12.0","4.6","12161"
"2005","David Eckstein","STL","30",".294",".363",".395",".758","630","185","90","8","61","11","3.2","2.5","10"
"2011","Starlin Castro","CHC","21",".307",".341",".432",".773","674","207","91","10","66","22","4.3","2.7","4579"
"1982","Roy Smalley","- - -","29",".255",".345",".413",".758","499","127","57","20","67","0","6.4","2.9","1012078"
"2007","Jhonny Peralta","CLE","25",".270",".341",".430",".771","574","155","87","21","72","4","0.6","1.7","1738"
"2002","Jose Valentin","CHW","32",".249",".311",".479",".790","474","118","70","25","75","3","2.1","3.5","256"
"2007","Jose Reyes","NYM","24",".280",".354",".421",".775","681","191","119","12","57","78","13.0","5.6","1736"
"2000","Edgar Renteria","STL","23",".278",".346",".423",".770","562","156","94","16","76","21","-6.2","2.0","1178"
"1986","Julio Franco","CLE","27",".306",".338",".422",".760","599","183","80","10","74","10","2.8","2.7","87"
"2002","David Eckstein","ANA","27",".293",".363",".388",".752","608","178","107","8","63","21","10.2","4.5","10"
"1980","Garry Templeton","STL","24",".319",".342",".417",".759","504","161","83","4","43","31","5.8","3.8","1012909"
"1978","Robin Yount","MIL","22",".293",".323",".428",".752","502","147","66","9","71","16","7.8","4.4","1014396"
