"Season","Name","Team","Age","AVG","OBP","SLG","OPS","AB","H","R","HR","RBI","SB","Off","WAR","playerid"
"1992","Steve Buechele","- - -","30",".261",".334",".372",".707","524","137","52","9","64","1","-0.2","2.0","1001630"
"2012","Kyle Seager","SEA","24",".259",".316",".423",".738","594","154","62","20","86","13","6.4","3.8","9785"
"1982","Rich Dauer","BAL","29",".280",".337",".373",".709","558","156","75","8","57","0","-1.6","1.9","1003006"
"2000","Bill Mueller","SFG","29",".268",".333",".388",".721","560","150","97","10","55","4","-10.5","1.3","295"
"1987","Doug DeCinces","- - -","36",".234",".335",".392",".727","462","108","66","16","64","3","-4.4","1.0","1003123"
"1982","Ken Oberkfell","STL","26",".289",".345",".370",".715","470","136","55","2","34","11","-0.9","2.6","1009677"
"2013","Michael Young","- - -","36",".279",".335",".395",".730","519","145","52","8","46","1","-6.6","0.2","1286"
"2001","Placido Polanco","STL","25",".307",".342",".383",".725","564","173","87","3","38","12","-5.4","4.0","1176"
"2003","Joe Crede","CHW","25",".261",".308",".433",".741","536","140","68","19","75","1","-8.6","2.0","227"
"1989","Jack Howell","CAL","27",".228",".308",".411",".719","474","108","56","20","52","0","-0.1","2.8","1006099"
"2004","Rob Mackowiak","PIT","28",".246",".319",".420",".739","491","121","65","17","75","13","-5.3","1.2","995"
"1992","Kevin Seitzer","MIL","30",".270",".337",".367",".704","540","146","74","5","71","13","-2.7","2.6","1011730"
"2014","Casey McGehee","MIA","31",".287",".355",".357",".712","616","177","56","4","76","4","-7.0","1.9","6086"
"2005","Rob Mackowiak","PIT","29",".272",".337",".389",".726","463","126","57","9","58","8","-4.2","2.0","995"
"2012","Brett Lawrie","TOR","22",".273",".324",".405",".729","494","135","73","11","48","13","-1.9","1.9","5247"
"1984","Vance Law","CHW","27",".252",".309",".403",".713","481","121","60","17","59","4","-2.7","0.8","1007409"
"2013","Todd Frazier","CIN","27",".234",".314",".407",".721","531","124","63","19","73","6","-1.1","2.9","785"
"1970","Aurelio Rodriguez","- - -","22",".249",".302",".420",".721","610","152","70","19","83","15","-0.3","5.5","1011100"
"2009","Brandon Inge","DET","32",".230",".314",".406",".720","562","129","71","27","84","2","-10.8","2.0","470"
"1985","Ron Cey","CHC","37",".232",".316",".408",".724","500","116","64","22","63","1","-4.1","0.6","1002108"
"2020","Asdrubal Cabrera","WSN","34",".242",".305",".447",".753","190","46","23","8","31","0","-3.8","0.0","4962"
"1969","Clete Boyer","ATL","32",".250",".328",".371",".699","496","124","57","14","57","3","-5.6","3.3","1001282"
"1978","Roy Howell","TOR","24",".270",".325",".376",".701","551","149","67","8","61","0","-4.3","1.6","1006104"
"1974","Len Randle","TEX","25",".302",".338",".356",".693","520","157","65","1","49","26","-0.7","2.0","1010693"
"2019","Hanser Alberto","BAL","26",".305",".329",".422",".751","524","160","62","12","51","4","-3.6","2.0","11902"
"2003","Edgardo Alfonzo","SFG","29",".259",".334",".391",".726","514","133","56","13","81","5","-7.2","1.3","859"
"1980","Ray Knight","CIN","27",".264",".307",".417",".724","618","163","71","14","78","1","-2.2","2.2","1007043"
"1989","Tony Phillips","OAK","30",".262",".345",".348",".693","451","118","48","4","47","3","-0.2","2.2","1010300"
"1999","Ron Coomer","MIN","32",".263",".307",".424",".731","467","123","53","16","65","2","-13.4","0.9","816"
"1971","Ken McMullen","CAL","29",".250",".312",".395",".707","593","148","63","21","68","1","2.1","3.5","1008650"
"2019","David Fletcher","LAA","25",".290",".350",".384",".734","596","173","83","6","49","8","-2.9","3.3","17992"
"2015","Martin Prado","MIA","31",".288",".338",".394",".732","500","144","52","9","63","1","1.5","3.4","3312"
"1977","Dave Chalk","CAL","26",".277",".345",".355",".700","519","144","58","3","45","12","-1.2","2.0","1002114"
"1973","Toby Harrah","TEX","24",".260",".328",".364",".693","461","120","64","10","50","10","-0.3","2.1","1005384"
"1992","Charlie Hayes","NYY","27",".257",".297",".409",".705","509","131","52","18","66","3","-2.5","2.2","1005525"
"1992","Wade Boggs","BOS","34",".259",".353",".358",".711","514","133","62","7","50","1","-7.0","1.5","1001124"
"1979","Roy Howell","TOR","25",".247",".310",".405",".715","511","126","60","15","72","1","-9.8","2.0","1006104"
"1992","Carney Lansford","OAK","35",".262",".325",".369",".694","496","130","65","7","75","7","1.8","1.9","1007331"
"1988","Jose Oquendo","STL","24",".277",".350",".350",".700","451","125","36","7","46","4","-0.5","2.5","1009827"
"2014","Yangervis Solarte","- - -","26",".260",".336",".369",".705","469","122","56","10","48","0","-0.4","1.7","5352"
"2004","Sean Burroughs","SDP","23",".298",".348",".365",".713","523","156","76","2","47","5","-2.1","2.2","1021"
"1989","Terry Pendleton","STL","28",".264",".313",".390",".702","613","162","83","13","74","9","0.7","4.3","1010157"
"1981","Ray Knight","CIN","28",".259",".322",".370",".692","386","100","43","6","34","2","-2.5","1.4","1007043"
"2008","Kevin Kouzmanoff","SDP","26",".260",".299",".433",".732","624","162","71","23","84","0","-3.3","2.2","5995"
"2008","Chone Figgins","LAA","30",".276",".367",".318",".685","453","125","72","1","22","34","1.4","3.3","1580"
"2016","Eugenio Suarez","CIN","24",".248",".317",".411",".728","565","140","78","21","70","11","-6.8","1.4","12552"
"2007","Alex Gordon","KCR","23",".247",".314",".411",".725","543","134","60","15","60","14","-7.1","2.2","5209"
"1985","Phil Garner","HOU","36",".268",".317",".400",".717","463","124","65","6","51","4","1.6","0.7","1004541"
"2016","Cheslor Cuthbert","KCR","23",".274",".318",".413",".731","475","130","49","12","46","2","-7.1","0.5","10473"
"2014","Evan Longoria","TBR","28",".253",".320",".404",".724","624","158","83","22","91","5","6.2","3.6","9368"
"1986","Steve Buechele","TEX","24",".243",".302",".410",".712","461","112","54","18","54","5","-8.2","1.8","1001630"
"2014","Chase Headley","- - -","30",".243",".328",".372",".700","470","114","55","13","49","7","0.5","3.4","4720"
"1974","Wayne Garrett","NYM","26",".224",".337",".337",".674","522","117","55","13","53","4","-3.3","1.7","1004547"
"1993","Terry Pendleton","ATL","32",".272",".311",".408",".718","633","172","81","17","84","5","-10.2","1.8","1010157"
"2010","Pablo Sandoval","SFG","23",".268",".323",".409",".732","563","151","61","13","63","3","-7.5","1.1","5409"
"2010","Brandon Inge","DET","33",".247",".321",".397",".718","514","127","47","13","70","4","-6.1","1.9","470"
"1984","Tim Wallach","MON","26",".246",".311",".395",".706","582","143","55","18","72","3","-2.2","3.9","1013554"
"1987","Jim Presley","SEA","25",".247",".296",".433",".729","575","142","78","24","88","2","-10.2","1.8","1010523"
"2019","Colin Moran","PIT","26",".277",".322",".429",".751","466","129","46","13","80","0","-7.7","0.1","16909"
"2008","Marco Scutaro","TOR","32",".267",".341",".356",".697","517","138","76","7","60","7","-8.4","3.0","1555"
"1984","Joel Youngblood","SFG","32",".254",".328",".358",".686","469","119","50","10","51","5","-1.0","-0.3","1014383"
"1993","Jose Vizcaino","CHC","25",".287",".340",".358",".697","551","158","74","4","54","12","-9.9","1.8","577"
"1985","Gary Gaetti","MIN","26",".246",".301",".409",".710","560","138","71","20","63","13","-7.0","2.7","1004422"
"1982","Gary Gaetti","MIN","23",".230",".280",".443",".723","508","117","59","25","84","0","-9.7","1.4","1004422"
"2006","Hank Blalock","TEX","25",".266",".325",".401",".726","591","157","76","16","89","1","-16.9","-0.4","1419"
"1980","Carney Lansford","CAL","23",".261",".312",".390",".703","602","157","87","15","80","14","-4.8","0.2","1007331"
"2003","Casey Blake","CLE","29",".257",".312",".411",".723","557","143","80","17","67","7","-6.6","2.0","719"
"1976","Wayne Garrett","- - -","28",".231",".356",".311",".667","428","99","51","6","37","9","-4.1","2.5","1004547"
"2014","David Freese","LAA","31",".260",".321",".383",".704","462","120","53","10","55","1","1.1","2.5","9549"
"1979","Wayne Gross","OAK","27",".224",".332",".367",".699","442","99","54","14","50","4","-4.4","0.7","1005091"
"1979","Jerry Royster","ATL","26",".273",".337",".349",".687","601","164","103","3","51","35","-8.8","1.4","1011270"
"2002","Adrian Beltre","LAD","23",".257",".303",".426",".729","587","151","70","21","75","7","-5.0","4.0","639"
"1981","John Castino","MIN","26",".268",".301",".396",".697","381","102","41","6","36","4","-3.5","1.7","1002062"
"1999","Scott Brosius","NYY","32",".247",".307",".414",".722","473","117","64","17","71","9","-12.2","1.4","1001477"
"1987","Ken Oberkfell","ATL","31",".280",".342",".362",".704","508","142","59","3","48","3","-12.8","0.4","1009677"
"1993","B.J. Surhoff","MIL","28",".274",".318",".391",".709","552","151","66","7","79","12","-10.8","1.8","117"
"1969","Tommy Harper","SEA","28",".235",".349",".311",".660","537","126","78","9","41","73","2.3","0.2","1005383"
"2017","Yolmer Sanchez","CHW","25",".267",".319",".413",".732","484","129","63","12","59","8","-4.4","2.2","11602"
"1993","Ken Caminiti","HOU","30",".262",".321",".390",".711","543","142","75","13","75","8","-5.7","1.3","1001863"
"2003","Ty Wigginton","NYM","25",".255",".318",".396",".714","573","146","73","11","71","12","-9.0","-0.2","1491"
"2010","Chase Headley","SDP","26",".264",".327",".375",".702","610","161","77","11","58","17","1.7","4.2","4720"
"2009","Kevin Kouzmanoff","SDP","27",".255",".302",".420",".722","529","135","50","18","88","1","-7.2","2.1","5995"
"2017","Evan Longoria","TBR","31",".261",".313",".424",".737","613","160","71","20","86","6","-1.5","2.5","9368"
"2013","Alberto Callaspo","- - -","30",".258",".333",".369",".702","453","117","52","10","58","0","-5.4","0.6","3336"
"2005","Vinny Castilla","WSN","37",".253",".319",".403",".722","494","125","53","12","66","4","-9.5","1.0","84"
"1969","Doug Rader","HOU","24",".246",".325",".359",".684","569","140","62","11","83","1","-4.6","1.9","1010638"
"1999","John Valentin","BOS","32",".253",".315",".398",".713","450","114","58","12","70","0","-15.3","1.3","1375"
"1972","Bob Bailey","MON","29",".233",".315",".368",".683","489","114","55","16","57","6","-5.7","1.8","1000420"
"2016","Maikel Franco","PHI","23",".255",".306",".427",".733","581","148","67","25","88","1","-7.9","1.7","12179"
"2001","Adrian Beltre","LAD","22",".265",".310",".411",".720","475","126","59","13","60","13","-5.7","0.9","639"
"2015","Nicholas Castellanos","DET","23",".255",".303",".419",".721","549","140","42","15","73","0","-10.8","0.5","11737"
"1993","Ed Sprague","TOR","25",".260",".310",".386",".696","546","142","50","12","73","1","-10.4","1.4","1012356"
"2018","Jeimer Candelario","DET","24",".224",".317",".393",".710","539","121","78","19","54","3","-2.2","2.4","13621"
"2016","Chase Headley","NYY","32",".251",".329",".383",".712","467","117","58","14","51","8","-1.2","2.7","4720"
"1994","Mariano Duncan","PHI","31",".268",".306",".406",".713","347","93","49","8","48","10","-7.0","0.4","1003554"
"2004","Joe Crede","CHW","26",".239",".299",".418",".717","490","117","67","21","69","1","-11.5","1.0","227"
"1990","Jim Presley","ATL","28",".242",".282",".414",".697","541","131","59","19","72","1","-10.1","-1.0","1010523"
"1997","Gary Gaetti","STL","38",".251",".305",".404",".710","502","126","63","17","69","7","-11.7","2.2","1004422"
"2013","Mark Reynolds","- - -","29",".220",".306",".393",".699","445","98","55","21","67","3","-3.2","0.6","7619"
"1988","Carney Lansford","OAK","31",".279",".327",".360",".687","556","155","80","7","57","29","1.2","2.2","1007331"
"1991","Ken Caminiti","HOU","28",".253",".312",".383",".695","574","145","65","13","80","4","-3.4","2.5","1001863"
"2016","Travis Shaw","BOS","26",".242",".306",".421",".726","480","116","63","16","71","5","-8.9","1.3","11982"
"1995","Todd Zeile","- - -","29",".246",".305",".397",".702","426","105","50","14","52","1","-9.9","-0.4","457"
"2000","David Bell","SEA","27",".247",".316",".381",".697","454","112","57","11","47","2","-14.4","0.4","1108"
"1986","Wayne Tolleson","- - -","30",".265",".338",".339",".677","475","126","61","3","43","17","-8.7","2.1","1013103"
"1986","Tim Wallach","MON","28",".233",".308",".396",".704","480","112","50","18","71","8","-4.3","2.6","1013554"
"1971","Doug Rader","HOU","26",".244",".303",".378",".681","484","118","51","12","56","5","-2.1","1.8","1010638"
"2020","Yoan Moncada","CHW","25",".225",".320",".385",".705","200","45","28","6","24","0","1.9","1.6","17232"
"1989","Steve Buechele","TEX","27",".235",".294",".387",".680","486","114","60","16","59","1","-6.4","1.3","1001630"
"1998","Joe Randa","DET","28",".254",".323",".367",".690","460","117","56","9","50","8","-14.6","1.8","623"
"2001","David Bell","SEA","28",".260",".303",".415",".718","470","122","62","15","64","2","-6.4","3.2","1108"
"2010","Jhonny Peralta","- - -","28",".249",".311",".392",".703","551","137","60","15","81","1","-11.1","1.3","1738"
"1981","Larry Parrish","MON","27",".244",".297",".384",".681","349","85","41","8","44","0","-3.3","0.3","1010020"
"2013","Trevor Plouffe","MIN","27",".254",".309",".392",".701","477","121","44","14","52","2","-7.1","0.8","7462"
"1972","Denis Menke","CIN","31",".233",".322",".345",".667","447","104","41","9","50","0","-2.5","2.4","1008766"
"2005","Pedro Feliz","SFG","30",".250",".295",".422",".717","569","142","69","20","81","0","-15.1","1.9","1112"
"2000","Mike Lamb","TEX","24",".278",".328",".373",".702","493","137","65","6","47","0","-21.4","-1.6","1258"
"2015","Aramis Ramirez","- - -","37",".246",".297",".423",".720","475","117","43","17","75","1","-11.1","1.1","1002"
"1979","Sal Bando","MIL","35",".246",".330",".345",".674","476","117","57","9","43","2","-7.8","0.8","1000505"
"1969","Brooks Robinson","BAL","32",".234",".298",".395",".693","598","140","73","23","84","2","-6.7","4.1","1011055"
"2001","Jose Macias","DET","29",".268",".316",".391",".707","488","131","62","8","51","21","-5.7","2.0","476"
"2014","David Wright","NYM","31",".269",".324",".374",".698","535","144","54","8","63","8","-5.1","1.6","3787"
"2013","Nolan Arenado","COL","22",".267",".301",".405",".706","486","130","49","10","52","2","-15.2","1.8","9777"
"2016","Adonis Garcia","ATL","31",".273",".311",".406",".717","532","145","65","14","65","3","-8.8","0.6","13777"
"1997","Ed Sprague","TOR","29",".228",".306",".385",".691","504","115","63","14","48","0","-14.4","-0.2","1012356"
"2005","Adrian Beltre","SEA","26",".255",".303",".413",".716","603","154","69","19","87","3","-8.6","2.4","639"
"1977","Ken Reitz","STL","26",".261",".291",".412",".703","587","153","58","17","79","2","-12.9","1.1","1010823"
"1988","Steve Lyons","CHW","28",".269",".313",".373",".686","472","127","59","5","45","1","-6.2","0.8","1007886"
"1971","Aurelio Rodriguez","DET","23",".253",".288",".401",".688","604","153","68","15","39","4","-8.6","2.1","1011100"
"2020","Nolan Arenado","COL","29",".253",".303",".434",".738","182","46","23","8","26","0","-6.6","0.9","9777"
"2012","Alberto Callaspo","LAA","29",".252",".331",".361",".692","457","115","55","10","53","4","0.1","3.0","3336"
"2020","Evan Longoria","SFG","34",".254",".297",".425",".722","193","49","26","7","28","0","-3.8","0.8","9368"
"1969","Mike Shannon","STL","29",".254",".315",".365",".679","551","140","51","12","55","1","-8.3","1.0","1011797"
"2020","Isiah Kiner-Falefa","TEX","25",".280",".329",".370",".699","211","59","28","3","10","8","-3.9","0.7","16512"
"1973","Brooks Robinson","BAL","36",".257",".326",".344",".670","549","141","53","9","72","2","-4.3","3.9","1011055"
"1989","Ken Caminiti","HOU","26",".255",".316",".369",".685","585","149","71","10","72","4","-0.5","4.5","1001863"
"2014","Nicholas Castellanos","DET","22",".259",".306",".394",".700","533","138","50","11","66","2","-6.2","0.4","11737"
"2009","Jhonny Peralta","CLE","27",".254",".316",".375",".690","582","148","57","11","83","0","-19.2","0.7","1738"
"2020","Austin Riley","ATL","23",".239",".301",".415",".716","188","45","24","8","27","0","-3.6","-0.1","18360"
"2015","Chase Headley","NYY","31",".259",".324",".369",".693","580","150","74","11","62","0","-6.0","1.6","4720"
"2019","Starlin Castro","MIA","29",".270",".300",".436",".736","636","172","68","22","86","2","-11.5","1.4","4579"
"2010","Miguel Tejada","- - -","36",".269",".312",".381",".692","636","171","71","15","71","2","-13.1","0.8","941"
"2010","Jorge Cantu","- - -","28",".256",".304",".392",".695","472","121","50","11","56","0","-10.6","-0.5","2521"
"1982","Ryne Sandberg","CHC","22",".271",".312",".372",".683","635","172","103","7","54","32","-9.0","2.2","1011411"
"2007","Pedro Feliz","SFG","32",".253",".290",".418",".708","557","141","61","20","72","2","-21.8","2.3","1112"
"1994","Scott Brosius","OAK","27",".238",".289",".417",".706","324","77","31","14","49","2","-10.8","0.7","1001477"
"2015","Brett Lawrie","OAK","25",".260",".299",".407",".706","562","146","64","16","60","5","-2.2","0.9","5247"
"1975","Aurelio Rodriguez","DET","27",".245",".286",".385",".671","507","124","47","13","60","1","-10.2","1.9","1011100"
"1977","Bill Stein","SEA","30",".259",".299",".394",".693","556","144","53","13","67","3","-11.6","0.8","1012463"
"2012","Mike Moustakas","KCR","23",".242",".296",".412",".708","563","136","69","20","73","5","-5.7","3.2","4892"
"2003","Adrian Beltre","LAD","24",".240",".290",".424",".714","559","134","50","23","80","2","-10.3","3.2","639"
"1994","Jeff King","PIT","29",".263",".316",".375",".691","339","89","36","5","42","3","-10.9","0.3","1006931"
"1988","Tim Wallach","MON","30",".257",".302",".389",".690","592","152","52","12","69","2","-6.1","3.1","1013554"
"1969","Bill Sudakis","LAD","23",".234",".294",".383",".678","462","108","50","14","53","3","-3.1","2.2","1012668"
"1989","Gary Gaetti","MIN","30",".251",".286",".404",".690","498","125","63","19","75","6","-8.1","1.6","1004422"
"1991","Jim Gantner","MIL","38",".283",".320",".361",".681","526","149","63","2","47","4","-9.1","1.6","1004483"
"2004","Tony Batista","MON","30",".241",".272",".455",".728","606","146","76","32","110","14","-24.1","-0.3","124"
"1983","Phil Garner","HOU","34",".238",".317",".362",".678","567","135","76","14","79","18","-5.4","1.7","1004541"
"1972","Paul Schaal","KCR","29",".228",".323",".326",".650","435","99","47","6","41","1","-1.7","1.3","1011502"
"1998","Ron Coomer","MIN","31",".276",".295",".406",".702","529","146","54","15","72","2","-18.5","-0.5","816"
"2009","Pedro Feliz","PHI","34",".266",".308",".386",".694","580","154","62","12","82","0","-19.7","1.3","1112"
"1970","Clete Boyer","ATL","33",".246",".305",".381",".686","475","117","44","16","62","2","-15.7","2.1","1001282"
"2011","Placido Polanco","PHI","35",".277",".335",".339",".674","469","130","46","5","50","3","-10.3","2.2","1176"
"2007","Brandon Inge","DET","30",".236",".312",".376",".688","508","120","64","14","71","9","-14.9","1.7","470"
"2001","Tony Batista","- - -","27",".238",".280",".435",".715","579","138","70","25","87","5","-13.3","1.9","124"
"1970","Ken McMullen","- - -","28",".229",".321",".351",".673","481","110","55","14","64","1","-6.2","2.8","1008650"
"1990","Craig Worthington","BAL","25",".226",".328",".322",".650","425","96","46","8","44","1","-6.9","0.5","1014261"
"2020","Rio Ruiz","BAL","26",".222",".286",".427",".713","185","41","25","9","32","1","-4.7","0.0","14103"
"1984","Gary Gaetti","MIN","25",".262",".315",".350",".665","588","154","55","5","65","11","-14.2","2.9","1004422"
"2011","Martin Prado","ATL","27",".260",".302",".385",".687","551","143","66","13","57","4","-9.3","1.2","3312"
"1969","Tony Taylor","PHI","33",".262",".317",".339",".657","557","146","68","3","30","19","-9.1","0.9","1012892"
"2004","Eric Hinske","TOR","26",".246",".312",".375",".688","570","140","66","15","69","12","-17.6","0.2","1305"
"1987","Ray Knight","BAL","34",".256",".310",".373",".683","563","144","46","14","65","0","-14.0","0.8","1007043"
"2020","Tommy Edman","STL","25",".250",".317",".368",".685","204","51","29","5","26","2","-3.3","0.8","19470"
"1980","Ken Reitz","STL","29",".270",".300",".379",".679","523","141","39","8","58","0","-9.6","0.1","1010823"
"2001","Joe Randa","KCR","31",".253",".307",".386",".693","581","147","59","13","83","3","-21.3","0.6","623"
"2013","Matt Dominguez","HOU","23",".241",".286",".403",".690","543","131","56","21","77","0","-12.0","0.8","4903"
"1991","Gary Gaetti","CAL","32",".246",".293",".379",".672","586","144","58","18","66","5","-12.7","0.9","1004422"
"1988","Ken Oberkfell","- - -","32",".271",".321",".353",".674","476","129","49","3","42","4","-8.5","-0.3","1009677"
"1990","Carney Lansford","OAK","33",".268",".333",".320",".652","507","136","58","3","50","16","-9.1","0.6","1007331"
"2006","Pedro Feliz","SFG","31",".244",".281",".428",".709","603","147","75","22","98","1","-23.4","1.5","1112"
"2012","Jamey Carroll","MIN","38",".268",".343",".317",".660","470","126","65","1","40","9","-10.4","1.6","1591"
"1976","Roy Howell","TEX","22",".253",".295",".367",".661","491","124","55","8","53","1","-5.7","0.1","1006104"
"1979","Ken Reitz","STL","28",".268",".299",".382",".681","605","162","42","8","73","1","-13.2","0.6","1010823"
"1978","Len Randle","NYM","29",".233",".330",".320",".650","437","102","53","2","35","14","-8.0","1.1","1010693"
"1976","Larry Parrish","MON","22",".232",".285",".363",".648","543","126","65","11","61","2","-15.3","0.3","1010020"
"1974","Ken Reitz","STL","23",".271",".299",".363",".662","579","157","48","7","54","0","-12.9","0.6","1010823"
"1998","Ed Sprague","- - -","30",".222",".280",".403",".683","469","104","57","20","58","1","-18.1","-0.2","1012356"
"2000","Scott Brosius","NYY","33",".230",".299",".374",".673","470","108","57","16","64","0","-21.8","0.1","1001477"
"1985","Buddy Bell","- - -","33",".229",".309",".350",".659","560","128","61","10","68","3","-14.9","0.9","1000799"
"2011","Danny Valencia","MIN","26",".246",".294",".383",".677","564","139","63","15","72","2","-16.5","-0.5","6364"
"1992","Matt Williams","SFG","26",".227",".286",".384",".670","529","120","58","20","66","7","-8.4","1.7","77"
"1990","Robin Ventura","CHW","22",".249",".324",".318",".643","493","123","48","5","54","1","-12.5","1.7","854"
"1969","Jerry Kenney","NYY","24",".257",".328",".311",".639","447","115","49","2","34","25","-8.2","2.5","1006840"
"2018","Yolmer Sanchez","CHW","26",".242",".306",".372",".678","600","145","62","8","55","14","-10.4","1.7","11602"
"2010","Alberto Callaspo","- - -","27",".265",".302",".374",".675","562","149","61","10","56","5","-18.2","0.9","3336"
"2010","Kevin Kouzmanoff","OAK","28",".247",".283",".396",".679","551","136","59","16","71","2","-13.7","2.5","5995"
"1976","Enos Cabell","HOU","26",".273",".309",".329",".638","586","160","85","2","43","35","-4.3","2.7","1001804"
"1979","Rich Dauer","BAL","26",".257",".305",".355",".660","479","123","63","9","61","0","-11.7","2.3","1003006"
"2005","Aaron Boone","CLE","32",".243",".299",".378",".677","511","124","61","16","60","9","-14.7","0.2","311"
"1987","Jim Morrison","- - -","34",".249",".292",".391",".684","465","116","56","13","65","10","-14.8","1.0","1009212"
"1996","Charlie Hayes","- - -","31",".253",".300",".375",".675","526","133","58","12","75","6","-19.0","0.7","1005525"
"1994","Ed Sprague","TOR","26",".240",".296",".373",".669","405","97","38","11","44","1","-16.9","-0.8","1012356"
"2018","Evan Longoria","SFG","32",".244",".281",".413",".694","480","117","51","16","54","3","-9.3","0.4","9368"
"1979","Enos Cabell","HOU","29",".272",".299",".368",".668","603","164","60","6","67","37","-9.9","0.0","1001804"
"1972","Brooks Robinson","BAL","35",".250",".303",".342",".644","556","139","48","8","64","1","-3.9","3.7","1011055"
"2005","David Bell","PHI","32",".248",".310",".361",".671","557","138","53","10","61","0","-28.0","0.3","1108"
"2014","Xander Bogaerts","BOS","21",".240",".297",".362",".660","538","129","60","12","46","2","-11.6","0.1","12161"
"1983","Luis Salazar","SDP","27",".258",".285",".387",".672","481","124","52","14","45","24","-8.5","1.2","1011378"
"1980","Enos Cabell","HOU","30",".276",".305",".351",".656","604","167","69","2","55","21","-10.5","-0.4","1001804"
"2017","Maikel Franco","PHI","24",".230",".281",".409",".690","575","132","66","24","76","0","-22.7","-0.5","12179"
"1990","Gary Gaetti","MIN","31",".229",".274",".376",".650","577","132","61","16","85","6","-17.7","2.3","1004422"
"1976","Jerry Royster","ATL","23",".248",".313",".304",".617","533","132","65","5","45","24","-19.7","1.0","1011270"
"1985","Tom Brookens","DET","31",".237",".277",".375",".652","485","115","54","7","47","14","-12.3","1.6","1001476"
"1974","Dave Chalk","CAL","23",".252",".304",".316",".620","465","117","44","5","31","10","-9.3","0.8","1002114"
"2001","Geoff Blum","MON","28",".236",".313",".351",".664","453","107","57","9","50","9","-23.1","-1.3","550"
"2005","Mike Lowell","FLA","31",".236",".298",".360",".658","500","118","56","8","58","4","-20.7","0.1","527"
"1988","Brook Jacoby","CLE","28",".241",".300",".335",".635","552","133","59","9","49","2","-16.8","0.7","1006318"
"2008","Jack Hannahan","OAK","28",".218",".305",".342",".647","436","95","48","9","47","2","-14.5","1.3","3692"
"2014","Chris Johnson","ATL","29",".263",".292",".361",".653","582","153","43","10","58","6","-15.3","0.4","1191"
"1992","Tim Wallach","MON","34",".223",".296",".331",".627","537","120","53","9","59","2","-13.2","0.9","1013554"
"1992","Jeff King","PIT","27",".231",".272",".371",".643","480","111","56","14","65","4","-12.7","0.2","1006931"
"2018","Kyle Seager","SEA","30",".221",".273",".400",".673","583","129","62","22","78","2","-14.8","1.5","9785"
"2015","Pablo Sandoval","BOS","28",".245",".292",".366",".658","470","115","43","10","47","0","-19.1","-1.2","5409"
"1990","Charlie Hayes","PHI","25",".258",".293",".348",".641","561","145","56","10","57","4","-18.6","0.7","1005525"
"1989","Jeff Hamilton","LAD","25",".245",".272",".378",".650","548","134","45","12","56","0","-9.7","0.4","1005275"
"2013","Mike Moustakas","KCR","24",".233",".287",".364",".651","472","110","42","12","42","2","-15.6","0.4","4892"
"1976","Hector Cruz","STL","23",".228",".286",".338",".625","526","120","54","13","71","1","-15.2","-1.0","1002839"
"1972","Dave Nelson","TEX","28",".226",".324",".283",".607","499","113","68","2","28","51","-3.1","0.6","1009499"
"2002","Aramis Ramirez","PIT","24",".234",".279",".387",".666","522","122","51","18","71","2","-23.0","-0.9","1002"
"1975","Ken Reitz","STL","24",".269",".298",".340",".637","592","159","43","5","63","1","-18.8","-1.1","1010823"
"1988","Jim Presley","SEA","26",".230",".280",".355",".635","544","125","50","14","62","3","-19.4","-0.8","1010523"
"1976","Ken Reitz","SFG","25",".267",".293",".333",".626","577","154","40","5","66","5","-18.6","0.5","1010823"
"1972","Aurelio Rodriguez","DET","24",".236",".272",".356",".628","601","142","65","13","56","2","-12.1","2.1","1011100"
"1978","Ken Reitz","STL","27",".246",".280",".357",".637","540","133","41","10","75","1","-16.3","1.5","1010823"
"1984","Dave Concepcion","CIN","36",".245",".307",".320",".628","531","130","46","4","58","22","-16.3","-0.9","1002494"
"2003","Tony Batista","BAL","29",".235",".270",".393",".663","631","148","76","26","99","4","-28.1","-0.2","124"
"2018","Yangervis Solarte","TOR","30",".226",".277",".378",".655","468","106","50","17","54","1","-21.7","-1.3","5352"
"1972","Don Money","PHI","25",".222",".278",".343",".621","536","119","54","15","52","5","-18.2","1.5","1009052"
"1991","Tim Wallach","MON","33",".225",".292",".334",".626","577","130","60","13","73","2","-18.2","0.5","1013554"
"2002","Jeff Cirillo","SEA","32",".249",".301",".328",".629","485","121","51","6","54","8","-19.8","1.0","1073"
"1986","Tim Hulett","CHW","26",".231",".260",".379",".639","520","120","53","17","44","4","-21.6","1.1","1006174"
"2003","Jose Hernandez","- - -","33",".225",".287",".347",".634","519","117","58","13","57","2","-31.8","-1.5","688"
"1996","Terry Pendleton","- - -","35",".238",".290",".345",".635","568","135","51","11","75","2","-28.4","-1.0","1010157"
"1982","Manny Castillo","SEA","25",".257",".286",".336",".622","506","130","49","3","49","2","-25.3","-1.6","1002065"
"1990","Ken Caminiti","HOU","27",".242",".302",".309",".611","541","131","52","4","51","9","-19.6","0.4","1001863"
"2009","Emilio Bonifacio","FLA","24",".252",".303",".308",".611","461","116","72","1","27","21","-18.0","-0.5","4054"
"2001","Cal Ripken","BAL","40",".239",".276",".361",".637","477","114","43","14","68","0","-22.3","-0.5","1010978"
"2011","Casey McGehee","MIL","28",".223",".280",".346",".626","546","122","46","13","67","0","-30.5","-0.3","6086"
"1983","Hubie Brooks","NYM","26",".251",".284",".321",".604","586","147","53","5","58","6","-23.6","0.5","1001472"
