Season,Name,Team,Position,Age,AVG,OBP,SLG,OPS,AB,H,R,HR,RBI,SB,Off,WAR,playerid
2007,Pedro Feliz,SFG,Third Base,32,0.253,0.29,0.418,0.708,557,141,61,20,72,2,-21.8,2.3,1112
1994,Scott Brosius,OAK,Third Base,27,0.238,0.289,0.417,0.706,324,77,31,14,49,2,-10.8,0.7,1001477
2015,Brett Lawrie,OAK,Third Base,25,0.26,0.299,0.407,0.706,562,146,64,16,60,5,-2.2,0.9,5247
1975,Aurelio Rodriguez,DET,Third Base,27,0.245,0.286,0.385,0.671,507,124,47,13,60,1,-10.2,1.9,1011100
1977,Bill Stein,SEA,Third Base,30,0.259,0.299,0.394,0.693,556,144,53,13,67,3,-11.6,0.8,1012463
2012,Mike Moustakas,KCR,Third Base,23,0.242,0.296,0.412,0.708,563,136,69,20,73,5,-5.7,3.2,4892
2003,Adrian Beltre,LAD,Third Base,24,0.24,0.29,0.424,0.714,559,134,50,23,80,2,-10.3,3.2,639
1994,Jeff King,PIT,Third Base,29,0.263,0.316,0.375,0.691,339,89,36,5,42,3,-10.9,0.3,1006931
1988,Tim Wallach,MON,Third Base,30,0.257,0.302,0.389,0.69,592,152,52,12,69,2,-6.1,3.1,1013554
1969,Bill Sudakis,LAD,Third Base,23,0.234,0.294,0.383,0.678,462,108,50,14,53,3,-3.1,2.2,1012668
1989,Gary Gaetti,MIN,Third Base,30,0.251,0.286,0.404,0.69,498,125,63,19,75,6,-8.1,1.6,1004422
1991,Jim Gantner,MIL,Third Base,38,0.283,0.32,0.361,0.681,526,149,63,2,47,4,-9.1,1.6,1004483
2004,Tony Batista,MON,Third Base,30,0.241,0.272,0.455,0.728,606,146,76,32,110,14,-24.1,-0.3,124
1983,Phil Garner,HOU,Third Base,34,0.238,0.317,0.362,0.678,567,135,76,14,79,18,-5.4,1.7,1004541
1972,Paul Schaal,KCR,Third Base,29,0.228,0.323,0.326,0.65,435,99,47,6,41,1,-1.7,1.3,1011502
1998,Ron Coomer,MIN,Third Base,31,0.276,0.295,0.406,0.702,529,146,54,15,72,2,-18.5,-0.5,816
2009,Pedro Feliz,PHI,Third Base,34,0.266,0.308,0.386,0.694,580,154,62,12,82,0,-19.7,1.3,1112
1970,Clete Boyer,ATL,Third Base,33,0.246,0.305,0.381,0.686,475,117,44,16,62,2,-15.7,2.1,1001282
2011,Placido Polanco,PHI,Third Base,35,0.277,0.335,0.339,0.674,469,130,46,5,50,3,-10.3,2.2,1176
2007,Brandon Inge,DET,Third Base,30,0.236,0.312,0.376,0.688,508,120,64,14,71,9,-14.9,1.7,470
2001,Tony Batista,,Third Base,27,0.238,0.28,0.435,0.715,579,138,70,25,87,5,-13.3,1.9,124
1970,Ken McMullen,,Third Base,28,0.229,0.321,0.351,0.673,481,110,55,14,64,1,-6.2,2.8,1008650
1990,Craig Worthington,BAL,Third Base,25,0.226,0.328,0.322,0.65,425,96,46,8,44,1,-6.9,0.5,1014261
2020,Rio Ruiz,BAL,Third Base,26,0.222,0.286,0.427,0.713,185,41,25,9,32,1,-4.7,0,14103
1984,Gary Gaetti,MIN,Third Base,25,0.262,0.315,0.35,0.665,588,154,55,5,65,11,-14.2,2.9,1004422
2011,Martin Prado,ATL,Third Base,27,0.26,0.302,0.385,0.687,551,143,66,13,57,4,-9.3,1.2,3312
1969,Tony Taylor,PHI,Third Base,33,0.262,0.317,0.339,0.657,557,146,68,3,30,19,-9.1,0.9,1012892
2004,Eric Hinske,TOR,Third Base,26,0.246,0.312,0.375,0.688,570,140,66,15,69,12,-17.6,0.2,1305
1987,Ray Knight,BAL,Third Base,34,0.256,0.31,0.373,0.683,563,144,46,14,65,0,-14,0.8,1007043
2020,Tommy Edman,STL,Third Base,25,0.25,0.317,0.368,0.685,204,51,29,5,26,2,-3.3,0.8,19470
1980,Ken Reitz,STL,Third Base,29,0.27,0.3,0.379,0.679,523,141,39,8,58,0,-9.6,0.1,1010823
2001,Joe Randa,KCR,Third Base,31,0.253,0.307,0.386,0.693,581,147,59,13,83,3,-21.3,0.6,623
2013,Matt Dominguez,HOU,Third Base,23,0.241,0.286,0.403,0.69,543,131,56,21,77,0,-12,0.8,4903
1991,Gary Gaetti,CAL,Third Base,32,0.246,0.293,0.379,0.672,586,144,58,18,66,5,-12.7,0.9,1004422
1988,Ken Oberkfell,,Third Base,32,0.271,0.321,0.353,0.674,476,129,49,3,42,4,-8.5,-0.3,1009677
1990,Carney Lansford,OAK,Third Base,33,0.268,0.333,0.32,0.652,507,136,58,3,50,16,-9.1,0.6,1007331
2006,Pedro Feliz,SFG,Third Base,31,0.244,0.281,0.428,0.709,603,147,75,22,98,1,-23.4,1.5,1112
2012,Jamey Carroll,MIN,Third Base,38,0.268,0.343,0.317,0.66,470,126,65,1,40,9,-10.4,1.6,1591
1976,Roy Howell,TEX,Third Base,22,0.253,0.295,0.367,0.661,491,124,55,8,53,1,-5.7,0.1,1006104
1979,Ken Reitz,STL,Third Base,28,0.268,0.299,0.382,0.681,605,162,42,8,73,1,-13.2,0.6,1010823
1978,Len Randle,NYM,Third Base,29,0.233,0.33,0.32,0.65,437,102,53,2,35,14,-8,1.1,1010693
1976,Larry Parrish,MON,Third Base,22,0.232,0.285,0.363,0.648,543,126,65,11,61,2,-15.3,0.3,1010020
1974,Ken Reitz,STL,Third Base,23,0.271,0.299,0.363,0.662,579,157,48,7,54,0,-12.9,0.6,1010823
1998,Ed Sprague,,Third Base,30,0.222,0.28,0.403,0.683,469,104,57,20,58,1,-18.1,-0.2,1012356
2000,Scott Brosius,NYY,Third Base,33,0.23,0.299,0.374,0.673,470,108,57,16,64,0,-21.8,0.1,1001477
1985,Buddy Bell,,Third Base,33,0.229,0.309,0.35,0.659,560,128,61,10,68,3,-14.9,0.9,1000799
2011,Danny Valencia,MIN,Third Base,26,0.246,0.294,0.383,0.677,564,139,63,15,72,2,-16.5,-0.5,6364
1992,Matt Williams,SFG,Third Base,26,0.227,0.286,0.384,0.67,529,120,58,20,66,7,-8.4,1.7,77
1990,Robin Ventura,CHW,Third Base,22,0.249,0.324,0.318,0.643,493,123,48,5,54,1,-12.5,1.7,854
1969,Jerry Kenney,NYY,Third Base,24,0.257,0.328,0.311,0.639,447,115,49,2,34,25,-8.2,2.5,1006840
2018,Yolmer Sanchez,CHW,Third Base,26,0.242,0.306,0.372,0.678,600,145,62,8,55,14,-10.4,1.7,11602
2010,Alberto Callaspo,,Third Base,27,0.265,0.302,0.374,0.675,562,149,61,10,56,5,-18.2,0.9,3336
2010,Kevin Kouzmanoff,OAK,Third Base,28,0.247,0.283,0.396,0.679,551,136,59,16,71,2,-13.7,2.5,5995
1976,Enos Cabell,HOU,Third Base,26,0.273,0.309,0.329,0.638,586,160,85,2,43,35,-4.3,2.7,1001804
1979,Rich Dauer,BAL,Third Base,26,0.257,0.305,0.355,0.66,479,123,63,9,61,0,-11.7,2.3,1003006
2005,Aaron Boone,CLE,Third Base,32,0.243,0.299,0.378,0.677,511,124,61,16,60,9,-14.7,0.2,311
1987,Jim Morrison,,Third Base,34,0.249,0.292,0.391,0.684,465,116,56,13,65,10,-14.8,1,1009212
1996,Charlie Hayes,,Third Base,31,0.253,0.3,0.375,0.675,526,133,58,12,75,6,-19,0.7,1005525
1994,Ed Sprague,TOR,Third Base,26,0.24,0.296,0.373,0.669,405,97,38,11,44,1,-16.9,-0.8,1012356
2018,Evan Longoria,SFG,Third Base,32,0.244,0.281,0.413,0.694,480,117,51,16,54,3,-9.3,0.4,9368
1979,Enos Cabell,HOU,Third Base,29,0.272,0.299,0.368,0.668,603,164,60,6,67,37,-9.9,0,1001804
1972,Brooks Robinson,BAL,Third Base,35,0.25,0.303,0.342,0.644,556,139,48,8,64,1,-3.9,3.7,1011055
2005,David Bell,PHI,Third Base,32,0.248,0.31,0.361,0.671,557,138,53,10,61,0,-28,0.3,1108
2014,Xander Bogaerts,BOS,Third Base,21,0.24,0.297,0.362,0.66,538,129,60,12,46,2,-11.6,0.1,12161
1983,Luis Salazar,SDP,Third Base,27,0.258,0.285,0.387,0.672,481,124,52,14,45,24,-8.5,1.2,1011378
1980,Enos Cabell,HOU,Third Base,30,0.276,0.305,0.351,0.656,604,167,69,2,55,21,-10.5,-0.4,1001804
2017,Maikel Franco,PHI,Third Base,24,0.23,0.281,0.409,0.69,575,132,66,24,76,0,-22.7,-0.5,12179
1990,Gary Gaetti,MIN,Third Base,31,0.229,0.274,0.376,0.65,577,132,61,16,85,6,-17.7,2.3,1004422
1976,Jerry Royster,ATL,Third Base,23,0.248,0.313,0.304,0.617,533,132,65,5,45,24,-19.7,1,1011270
1985,Tom Brookens,DET,Third Base,31,0.237,0.277,0.375,0.652,485,115,54,7,47,14,-12.3,1.6,1001476
1974,Dave Chalk,CAL,Third Base,23,0.252,0.304,0.316,0.62,465,117,44,5,31,10,-9.3,0.8,1002114
2001,Geoff Blum,MON,Third Base,28,0.236,0.313,0.351,0.664,453,107,57,9,50,9,-23.1,-1.3,550
2005,Mike Lowell,FLA,Third Base,31,0.236,0.298,0.36,0.658,500,118,56,8,58,4,-20.7,0.1,527
1988,Brook Jacoby,CLE,Third Base,28,0.241,0.3,0.335,0.635,552,133,59,9,49,2,-16.8,0.7,1006318
2008,Jack Hannahan,OAK,Third Base,28,0.218,0.305,0.342,0.647,436,95,48,9,47,2,-14.5,1.3,3692
2014,Chris Johnson,ATL,Third Base,29,0.263,0.292,0.361,0.653,582,153,43,10,58,6,-15.3,0.4,1191
1992,Tim Wallach,MON,Third Base,34,0.223,0.296,0.331,0.627,537,120,53,9,59,2,-13.2,0.9,1013554
1992,Jeff King,PIT,Third Base,27,0.231,0.272,0.371,0.643,480,111,56,14,65,4,-12.7,0.2,1006931
2018,Kyle Seager,SEA,Third Base,30,0.221,0.273,0.4,0.673,583,129,62,22,78,2,-14.8,1.5,9785
2015,Pablo Sandoval,BOS,Third Base,28,0.245,0.292,0.366,0.658,470,115,43,10,47,0,-19.1,-1.2,5409
1990,Charlie Hayes,PHI,Third Base,25,0.258,0.293,0.348,0.641,561,145,56,10,57,4,-18.6,0.7,1005525
1989,Jeff Hamilton,LAD,Third Base,25,0.245,0.272,0.378,0.65,548,134,45,12,56,0,-9.7,0.4,1005275
2013,Mike Moustakas,KCR,Third Base,24,0.233,0.287,0.364,0.651,472,110,42,12,42,2,-15.6,0.4,4892
1976,Hector Cruz,STL,Third Base,23,0.228,0.286,0.338,0.625,526,120,54,13,71,1,-15.2,-1,1002839
1972,Dave Nelson,TEX,Third Base,28,0.226,0.324,0.283,0.607,499,113,68,2,28,51,-3.1,0.6,1009499
2002,Aramis Ramirez,PIT,Third Base,24,0.234,0.279,0.387,0.666,522,122,51,18,71,2,-23,-0.9,1002
1975,Ken Reitz,STL,Third Base,24,0.269,0.298,0.34,0.637,592,159,43,5,63,1,-18.8,-1.1,1010823
1988,Jim Presley,SEA,Third Base,26,0.23,0.28,0.355,0.635,544,125,50,14,62,3,-19.4,-0.8,1010523
1976,Ken Reitz,SFG,Third Base,25,0.267,0.293,0.333,0.626,577,154,40,5,66,5,-18.6,0.5,1010823
1972,Aurelio Rodriguez,DET,Third Base,24,0.236,0.272,0.356,0.628,601,142,65,13,56,2,-12.1,2.1,1011100
1978,Ken Reitz,STL,Third Base,27,0.246,0.28,0.357,0.637,540,133,41,10,75,1,-16.3,1.5,1010823
1984,Dave Concepcion,CIN,Third Base,36,0.245,0.307,0.32,0.628,531,130,46,4,58,22,-16.3,-0.9,1002494
2003,Tony Batista,BAL,Third Base,29,0.235,0.27,0.393,0.663,631,148,76,26,99,4,-28.1,-0.2,124
2018,Yangervis Solarte,TOR,Third Base,30,0.226,0.277,0.378,0.655,468,106,50,17,54,1,-21.7,-1.3,5352
1972,Don Money,PHI,Third Base,25,0.222,0.278,0.343,0.621,536,119,54,15,52,5,-18.2,1.5,1009052
1991,Tim Wallach,MON,Third Base,33,0.225,0.292,0.334,0.626,577,130,60,13,73,2,-18.2,0.5,1013554
2002,Jeff Cirillo,SEA,Third Base,32,0.249,0.301,0.328,0.629,485,121,51,6,54,8,-19.8,1,1073
1986,Tim Hulett,CHW,Third Base,26,0.231,0.26,0.379,0.639,520,120,53,17,44,4,-21.6,1.1,1006174
2003,Jose Hernandez,,Third Base,33,0.225,0.287,0.347,0.634,519,117,58,13,57,2,-31.8,-1.5,688
1996,Terry Pendleton,,Third Base,35,0.238,0.29,0.345,0.635,568,135,51,11,75,2,-28.4,-1,1010157
1982,Manny Castillo,SEA,Third Base,25,0.257,0.286,0.336,0.622,506,130,49,3,49,2,-25.3,-1.6,1002065
1990,Ken Caminiti,HOU,Third Base,27,0.242,0.302,0.309,0.611,541,131,52,4,51,9,-19.6,0.4,1001863
2009,Emilio Bonifacio,FLA,Third Base,24,0.252,0.303,0.308,0.611,461,116,72,1,27,21,-18,-0.5,4054
2001,Cal Ripken,BAL,Third Base,40,0.239,0.276,0.361,0.637,477,114,43,14,68,0,-22.3,-0.5,1010978
2011,Casey McGehee,MIL,Third Base,28,0.223,0.28,0.346,0.626,546,122,46,13,67,0,-30.5,-0.3,6086
1983,Hubie Brooks,NYM,Third Base,26,0.251,0.284,0.321,0.604,586,147,53,5,58,6,-23.6,0.5,1001472
1973,Aurelio Rodriguez,DET,Third Base,25,0.222,0.266,0.33,0.596,555,123,46,9,58,3,-24.5,-0.2,1011100
1993,Tim Wallach,LAD,Third Base,35,0.222,0.271,0.342,0.612,477,106,42,12,62,0,-22.8,-1,1013554
1986,Rafael Ramirez,ATL,Third Base,28,0.24,0.273,0.335,0.608,496,119,57,8,33,19,-24.4,-0.3,1010673
1976,Aurelio Rodriguez,DET,Third Base,28,0.24,0.267,0.325,0.592,480,115,40,8,50,0,-20.8,-0.3,1011100
1976,Dave Chalk,CAL,Third Base,25,0.217,0.308,0.253,0.561,438,95,39,0,33,0,-14,1.3,1002114
2010,Jose Lopez,SEA,Third Base,26,0.239,0.27,0.339,0.609,593,142,49,10,58,3,-27.7,0.4,3114
2020,Marwin Gonzalez,MIN,Third Base,31,0.211,0.286,0.32,0.606,175,37,15,5,22,0,-7.3,0.2,5497
2002,Vinny Castilla,ATL,Third Base,34,0.232,0.268,0.348,0.616,543,126,56,12,61,4,-34.4,-1.5,84
1982,Luis Salazar,SDP,Third Base,26,0.242,0.274,0.336,0.61,524,127,55,8,62,32,-16.9,0.4,1011378
1985,Terry Pendleton,STL,Third Base,24,0.24,0.285,0.306,0.591,559,134,56,5,69,17,-24.5,2,1010157
2020,Erik Gonzalez,PIT,Third Base,28,0.227,0.255,0.359,0.614,181,41,14,3,20,2,-9.3,0.1,13369
2014,Matt Dominguez,HOU,Third Base,24,0.215,0.256,0.33,0.586,564,121,51,16,57,0,-29.8,-1.3,4903
2007,Nick Punto,MIN,Third Base,29,0.21,0.291,0.271,0.562,472,99,53,1,25,16,-29.1,0.7,1429
1969,Aurelio Rodriguez,CAL,Third Base,21,0.232,0.272,0.307,0.579,561,130,47,7,49,5,-27.5,0.1,1011100
1997,Scott Brosius,OAK,Third Base,30,0.203,0.259,0.317,0.576,479,97,59,11,41,9,-33.6,-0.3,1001477
1974,Aurelio Rodriguez,DET,Third Base,26,0.222,0.255,0.306,0.562,571,127,54,5,49,2,-30.7,-0.1,1011100
1986,Terry Pendleton,STL,Third Base,25,0.239,0.279,0.306,0.585,578,138,56,1,59,24,-28.8,1.1,1010157
2020,Eduardo Escobar,ARI,Third Base,31,0.212,0.27,0.335,0.605,203,43,22,4,20,1,-13.5,-0.5,6153
1975,Brooks Robinson,BAL,Third Base,38,0.201,0.267,0.274,0.541,482,97,50,6,53,0,-28.1,1.1,1011055
