Season,Name,Team,Position,Age,AVG,OBP,SLG,OPS,AB,H,R,HR,RBI,SB,Off,WAR,playerid
1988,Ozzie Smith,STL,Shortstop,33,0.27,0.35,0.336,0.686,575,155,80,3,51,57,8.5,5.8,1012186
2000,Alex Gonzalez,TOR,Shortstop,27,0.252,0.313,0.404,0.717,527,133,68,15,69,4,-17.9,-0.3,281
1979,Alfredo Griffin,TOR,Shortstop,21,0.287,0.333,0.364,0.697,624,179,81,2,31,20,-13.6,2.2,1005036
1990,Jay Bell,PIT,Shortstop,24,0.254,0.329,0.362,0.691,583,148,93,7,52,10,-3.4,2,48
1982,Bill Russell,LAD,Shortstop,33,0.274,0.357,0.34,0.697,497,136,64,3,46,10,1.5,4.2,1011311
2008,Marco Scutaro,TOR,Shortstop,32,0.267,0.341,0.356,0.697,517,138,76,7,60,7,-8.4,3,1555
2019,Jean Segura,PHI,Shortstop,29,0.28,0.323,0.42,0.743,576,161,79,12,60,10,-0.5,2.4,5933
2016,Marcus Semien,OAK,Shortstop,25,0.238,0.3,0.435,0.735,568,135,72,27,75,10,-1.7,2.1,12533
1993,Jose Vizcaino,CHC,Shortstop,25,0.287,0.34,0.358,0.697,551,158,74,4,54,12,-9.9,1.8,577
1993,Royce Clayton,SFG,Shortstop,23,0.282,0.331,0.372,0.702,549,155,54,6,70,11,-6.5,2.2,226
1972,Don Kessinger,CHC,Shortstop,29,0.274,0.351,0.334,0.685,577,158,77,1,39,8,-9,3.1,1006877
1979,Alan Trammell,DET,Shortstop,21,0.276,0.335,0.357,0.691,460,127,68,6,50,17,-10.6,0.4,1013157
2019,Nick Ahmed,ARI,Shortstop,29,0.254,0.316,0.437,0.753,556,141,79,19,82,8,-5.3,2.3,12147
2002,Carlos Guillen,SEA,Shortstop,26,0.261,0.326,0.394,0.719,475,124,73,9,56,4,-2.1,1.5,1079
1987,Rey Quinones,SEA,Shortstop,23,0.276,0.317,0.397,0.715,478,132,55,12,56,1,-10.2,0.5,1010615
2014,Alexei Ramirez,CHW,Shortstop,32,0.273,0.305,0.408,0.713,622,170,82,15,74,21,1.1,3.3,5133
2004,Edgar Renteria,STL,Shortstop,27,0.287,0.327,0.401,0.728,586,168,84,10,72,17,-7.9,2,1178
1989,Shawon Dunston,CHC,Shortstop,26,0.278,0.32,0.403,0.724,471,131,52,9,60,19,-3.5,1.8,1401
2008,Orlando Cabrera,CHW,Shortstop,33,0.281,0.334,0.371,0.705,661,186,93,8,57,19,-14.2,3.3,766
1998,Edgar Renteria,FLA,Shortstop,21,0.282,0.347,0.342,0.689,517,146,79,3,31,41,-8.5,0.9,1178
2002,Rafael Furcal,ATL,Shortstop,24,0.275,0.323,0.387,0.71,636,175,95,8,47,27,-7.3,2.7,88
1996,Jay Bell,PIT,Shortstop,30,0.25,0.323,0.391,0.714,527,132,65,13,71,6,-12.3,2,48
2007,Jason Bartlett,MIN,Shortstop,27,0.265,0.339,0.361,0.699,510,135,75,5,43,23,-0.3,3.3,8219
2006,David Eckstein,STL,Shortstop,31,0.292,0.35,0.344,0.694,500,146,68,2,23,7,-9.2,1.5,10
1993,Ozzie Smith,STL,Shortstop,38,0.288,0.337,0.356,0.693,545,157,75,1,53,21,-6.5,2.6,1012186
1996,Chris Gomez,None,Shortstop,25,0.257,0.347,0.333,0.68,456,117,53,4,45,3,-8.9,0,1208
2009,Elvis Andrus,TEX,Shortstop,20,0.267,0.329,0.373,0.702,480,128,72,6,40,33,-4.4,3.3,8709
1997,Jose Valentin,MIL,Shortstop,27,0.253,0.31,0.407,0.717,494,125,58,17,58,19,-12.3,1.5,256
1975,Bert Campaneris,OAK,Shortstop,33,0.265,0.337,0.33,0.667,509,135,69,4,46,24,-1,2.8,1001868
2007,Yuniesky Betancourt,SEA,Shortstop,25,0.289,0.308,0.418,0.725,536,155,72,9,67,5,-6.3,1.5,8585
1994,Greg Gagne,KCR,Shortstop,32,0.259,0.314,0.392,0.706,375,97,39,7,51,10,-15.6,1.2,1004427
2019,Willy Adames,TBR,Shortstop,23,0.254,0.317,0.418,0.735,531,135,69,20,52,4,0.3,2.9,15986
2001,Jose Hernandez,MIL,Shortstop,31,0.249,0.3,0.443,0.743,542,135,67,25,78,5,-12.1,1.9,688
1981,Alan Trammell,DET,Shortstop,23,0.258,0.342,0.327,0.669,392,101,52,2,31,10,-0.4,3.6,1013157
2002,Rich Aurilia,SFG,Shortstop,30,0.257,0.305,0.413,0.718,538,138,76,15,61,1,-8.6,2.3,1106
1998,Gary DiSarcina,ANA,Shortstop,30,0.287,0.321,0.385,0.706,551,158,73,3,56,11,-13.8,2.3,1003322
2017,Jose Reyes,NYM,Shortstop,34,0.246,0.315,0.413,0.728,501,123,75,15,58,24,1.7,2,1736
2016,Zack Cozart,CIN,Shortstop,30,0.252,0.308,0.425,0.732,464,117,67,16,50,4,-6.7,1.9,2616
1990,Shawon Dunston,CHC,Shortstop,27,0.262,0.283,0.426,0.709,545,143,73,17,66,25,-6.2,0.9,1401
1978,Alan Trammell,DET,Shortstop,20,0.268,0.335,0.339,0.675,448,120,49,2,34,3,-5.3,2.7,1013157
1976,Mark Belanger,BAL,Shortstop,32,0.27,0.336,0.326,0.661,522,141,66,1,40,27,2.2,5.6,1000786
1975,Dave Concepcion,CIN,Shortstop,27,0.274,0.326,0.353,0.679,507,139,62,5,49,33,-1.6,4.1,1002494
1978,Larry Bowa,PHI,Shortstop,32,0.294,0.319,0.37,0.689,654,192,78,3,43,27,-3.2,4.6,1001243
2006,Jhonny Peralta,CLE,Shortstop,24,0.257,0.323,0.385,0.708,569,146,84,13,68,0,-17.1,0.1,1738
2004,Cesar Izturis,LAD,Shortstop,24,0.288,0.33,0.381,0.71,670,193,90,4,62,25,-8.3,3.6,656
2009,Jimmy Rollins,PHI,Shortstop,30,0.25,0.296,0.423,0.719,672,168,100,21,77,31,-9,2.5,971
2013,Yunel Escobar,TBR,Shortstop,30,0.256,0.332,0.366,0.698,508,130,61,9,56,4,-2.6,3,4191
2005,Omar Vizquel,SFG,Shortstop,38,0.271,0.341,0.35,0.691,568,154,66,3,45,24,-12,2.3,411
1986,Greg Gagne,MIN,Shortstop,24,0.25,0.301,0.398,0.7,472,118,63,12,54,12,-10.5,0.1,1004427
2005,Russ Adams,TOR,Shortstop,24,0.256,0.325,0.383,0.707,481,123,68,8,63,11,-3.5,0.7,4519
1980,Bucky Dent,NYY,Shortstop,28,0.262,0.327,0.354,0.681,489,128,57,5,52,0,-6.5,3.9,1003212
1995,Jose Vizcaino,NYM,Shortstop,27,0.287,0.332,0.365,0.698,509,146,66,3,56,8,-9.2,0.6,577
1970,Don Kessinger,CHC,Shortstop,27,0.266,0.337,0.349,0.685,631,168,100,1,39,12,-20.9,1.4,1006877
1969,Maury Wills,None,Shortstop,36,0.274,0.337,0.335,0.673,623,171,80,4,47,40,-2.7,3.5,1014053
2015,Marcus Semien,OAK,Shortstop,24,0.257,0.31,0.405,0.715,556,143,65,15,45,11,-1,1.4,12533
1984,Tony Phillips,OAK,Shortstop,25,0.266,0.325,0.359,0.685,451,120,62,4,37,10,-3,1.7,1010300
1999,Neifi Perez,COL,Shortstop,26,0.28,0.307,0.403,0.71,690,193,108,12,70,13,-43.3,-1.3,620
1995,Omar Vizquel,CLE,Shortstop,28,0.266,0.333,0.351,0.684,542,144,87,6,56,29,-15.3,1.4,411
1999,Rey Sanchez,KCR,Shortstop,31,0.294,0.329,0.37,0.698,479,141,66,2,56,11,-18.3,2.9,213
1993,Walt Weiss,FLA,Shortstop,29,0.266,0.367,0.308,0.675,500,133,50,1,39,7,-9.6,2.1,1013748
1982,Rafael Ramirez,ATL,Shortstop,24,0.278,0.319,0.379,0.698,609,169,74,10,52,27,-7.8,2,1010673
1986,Wayne Tolleson,None,Shortstop,30,0.265,0.338,0.339,0.677,475,126,61,3,43,17,-8.7,2.1,1013103
2014,Brandon Crawford,SFG,Shortstop,27,0.246,0.324,0.389,0.713,491,121,54,10,69,5,2.2,2.7,5343
2006,Yuniesky Betancourt,SEA,Shortstop,24,0.289,0.31,0.403,0.713,558,161,68,8,47,11,-11.2,1.6,8585
2017,Orlando Arcia,MIL,Shortstop,22,0.277,0.324,0.407,0.731,506,140,56,15,53,14,-9.1,1.4,13185
2003,Jimmy Rollins,PHI,Shortstop,24,0.263,0.32,0.387,0.707,628,165,85,8,62,20,-12.7,2.3,971
2017,Jorge Polanco,MIN,Shortstop,23,0.256,0.313,0.41,0.723,488,125,60,13,74,13,-3.1,1.6,13152
2010,Jhonny Peralta,None,Shortstop,28,0.249,0.311,0.392,0.703,551,137,60,15,81,1,-11.1,1.3,1738
2008,Edgar Renteria,DET,Shortstop,31,0.27,0.317,0.382,0.699,503,136,69,10,55,6,-12.6,1.1,1178
2009,Orlando Cabrera,None,Shortstop,34,0.284,0.316,0.389,0.705,656,186,83,9,77,13,-10.9,0.8,766
1992,Cal Ripken,BAL,Shortstop,31,0.251,0.323,0.366,0.689,637,160,73,14,72,4,-8.6,3.7,1010978
1983,Julio Franco,CLE,Shortstop,24,0.273,0.306,0.388,0.693,560,153,68,8,80,32,-6.6,1.1,87
1994,Mike Gallego,NYY,Shortstop,33,0.239,0.327,0.359,0.686,306,73,39,6,41,0,-9.2,2,1004458
1972,Danny Thompson,MIN,Shortstop,25,0.276,0.318,0.356,0.674,573,158,54,4,48,3,-1.3,3.2,1013003
2017,Jordy Mercer,PIT,Shortstop,30,0.255,0.326,0.406,0.733,502,128,52,14,58,0,-9.3,1.5,6547
1984,Julio Franco,CLE,Shortstop,25,0.286,0.331,0.348,0.679,658,188,82,3,79,19,-10.1,2.1,87
2014,Erick Aybar,LAA,Shortstop,30,0.278,0.321,0.379,0.7,589,164,77,7,68,16,3.2,4.2,4082
2005,Juan Uribe,CHW,Shortstop,26,0.252,0.301,0.412,0.712,481,121,58,16,71,4,-10.3,2.2,454
2001,Julio Lugo,HOU,Shortstop,25,0.263,0.326,0.372,0.698,513,135,93,10,37,12,-18.3,1,565
1997,Kevin Stocker,PHI,Shortstop,27,0.266,0.335,0.355,0.69,504,134,51,4,40,11,-15.1,1.4,1012549
1970,Bud Harrelson,NYM,Shortstop,26,0.243,0.351,0.309,0.659,564,137,72,1,42,23,-9,2.6,1005387
1981,Larry Bowa,PHI,Shortstop,35,0.283,0.331,0.339,0.67,360,102,34,0,31,16,-3.2,1.5,1001243
1986,Ernest Riles,MIL,Shortstop,25,0.252,0.321,0.357,0.678,524,132,69,9,47,7,-11.2,0.4,1010964
2020,Carlos Correa,HOU,Shortstop,25,0.264,0.326,0.383,0.709,201,53,22,5,25,0,-0.8,0.9,14162
2002,Orlando Cabrera,MON,Shortstop,27,0.263,0.321,0.38,0.701,563,148,64,7,56,25,-9.6,1.7,766
1993,Jose Offerman,LAD,Shortstop,24,0.269,0.346,0.331,0.676,590,159,77,1,62,30,-8.7,1.4,205
1977,Freddie Patek,KCR,Shortstop,32,0.262,0.32,0.368,0.688,497,130,72,5,60,53,-3.3,2.5,1010052
2007,Rafael Furcal,LAD,Shortstop,29,0.27,0.333,0.355,0.687,581,157,87,6,47,25,-13.3,1.4,88
2014,Asdrubal Cabrera,None,Shortstop,28,0.241,0.307,0.387,0.694,553,133,74,14,61,10,-1,1.9,4962
2010,Cliff Pennington,OAK,Shortstop,26,0.25,0.319,0.368,0.687,508,127,64,6,46,29,1.5,3.6,3395
1981,Craig Reynolds,HOU,Shortstop,28,0.26,0.286,0.402,0.688,323,84,43,4,31,3,-1.1,1.8,1010867
2018,Marcus Semien,OAK,Shortstop,27,0.255,0.318,0.388,0.706,632,161,89,15,70,14,-1,3.9,12533
2019,Freddy Galvis,None,Shortstop,29,0.26,0.296,0.438,0.734,557,145,67,23,70,4,-9.1,1.4,6609
1979,Greg Pryor,CHW,Shortstop,29,0.275,0.324,0.355,0.679,476,131,60,3,34,3,-10.7,1.9,1010555
1975,Robin Yount,MIL,Shortstop,19,0.267,0.307,0.367,0.674,558,149,67,8,52,12,-6.2,0.1,1014396
1985,Alan Trammell,DET,Shortstop,27,0.258,0.312,0.38,0.692,605,156,79,13,57,14,-7,3.2,1013157
1974,Bucky Dent,CHW,Shortstop,22,0.274,0.316,0.347,0.662,496,136,55,5,45,3,-7.2,1.8,1003212
1998,Neifi Perez,COL,Shortstop,25,0.274,0.313,0.382,0.695,647,177,80,9,59,5,-38.8,-1.6,620
1997,Royce Clayton,STL,Shortstop,27,0.266,0.306,0.398,0.704,576,153,75,9,61,30,-13.3,2.9,226
1979,Rick Burleson,BOS,Shortstop,28,0.278,0.315,0.368,0.683,627,174,93,5,60,9,-18.4,3.2,1001696
2001,Carlos Guillen,SEA,Shortstop,25,0.259,0.333,0.355,0.689,456,118,72,5,53,4,-7.2,2.6,1079
2013,Asdrubal Cabrera,CLE,Shortstop,27,0.242,0.299,0.402,0.7,508,123,66,14,64,9,-7.9,1.3,4962
2009,Jhonny Peralta,CLE,Shortstop,27,0.254,0.316,0.375,0.69,582,148,57,11,83,0,-19.2,0.7,1738
1977,Dave Concepcion,CIN,Shortstop,29,0.271,0.322,0.369,0.691,572,155,59,8,64,29,-8.8,2.7,1002494
1995,Greg Gagne,KCR,Shortstop,33,0.256,0.316,0.374,0.69,430,110,58,6,49,3,-16.2,1.7,1004427
1978,Bill Russell,LAD,Shortstop,29,0.286,0.32,0.365,0.684,625,179,72,3,46,10,-6.5,2.8,1011311
1977,Ivan DeJesus,CHC,Shortstop,24,0.266,0.328,0.353,0.681,624,166,91,3,40,24,-20.3,2.8,1003150
1994,Dick Schofield,TOR,Shortstop,31,0.255,0.332,0.342,0.673,325,83,38,4,32,7,-12.4,-0.2,1011602
2014,Alcides Escobar,KCR,Shortstop,27,0.285,0.317,0.377,0.694,579,165,74,3,50,31,-0.3,3.5,6310
2001,Melvin Mora,BAL,Shortstop,29,0.25,0.329,0.362,0.692,436,109,49,7,48,11,-7.2,1.8,157
2010,Miguel Tejada,None,Shortstop,36,0.269,0.312,0.381,0.692,636,171,71,15,71,2,-13.1,0.8,941
1978,Jerry Royster,ATL,Shortstop,25,0.259,0.331,0.333,0.664,529,137,67,2,35,27,-14.3,-0.1,1011270
1987,Spike Owen,BOS,Shortstop,26,0.259,0.337,0.343,0.681,437,113,50,2,48,11,-13.2,0.2,1009924
1988,Greg Gagne,MIN,Shortstop,26,0.236,0.288,0.397,0.685,461,109,70,14,48,15,-7.9,1.8,1004427
2010,Ian Desmond,WSN,Shortstop,24,0.269,0.308,0.392,0.7,525,141,59,10,65,17,-7.6,0.8,6885
2019,Jose Iglesias,CIN,Shortstop,29,0.288,0.318,0.407,0.724,504,145,62,11,59,6,-13.1,1.6,10231
2018,Brandon Crawford,SFG,Shortstop,31,0.254,0.325,0.394,0.719,531,135,63,14,54,4,-5.8,1.9,5343
1992,Mariano Duncan,PHI,Shortstop,29,0.267,0.292,0.389,0.68,574,153,71,8,50,23,-2,1.1,1003554
1979,Tim Foli,None,Shortstop,28,0.288,0.33,0.34,0.671,532,153,70,1,65,6,-11.4,2.2,1004202
1998,Royce Clayton,None,Shortstop,28,0.251,0.319,0.366,0.685,541,136,89,9,53,24,-15.9,1.4,226
2003,Alex Gonzalez,CHC,Shortstop,30,0.228,0.295,0.409,0.704,536,122,71,20,59,3,-17.3,1.6,281
1993,Wil Cordero,MON,Shortstop,21,0.248,0.308,0.387,0.695,475,118,56,10,58,12,-9.2,-0.4,770
1991,Shawon Dunston,CHC,Shortstop,28,0.26,0.292,0.407,0.699,492,128,59,12,50,21,-6.7,1.5,1401
1977,Alan Bannister,CHW,Shortstop,25,0.275,0.335,0.338,0.672,560,154,87,3,57,4,-11.3,-1.1,1000515
1969,Ted Sizemore,LAD,Shortstop,24,0.271,0.328,0.342,0.67,590,160,69,4,46,5,-4.3,2.8,1012027
1997,Mark Grudzielanek,MON,Shortstop,27,0.273,0.307,0.384,0.69,649,177,76,4,51,25,-16.8,1.6,653
1969,Mickey Stanley,DET,Shortstop,26,0.235,0.299,0.367,0.665,592,139,73,16,70,8,-9.7,1.3,1012415
1996,Royce Clayton,STL,Shortstop,26,0.277,0.321,0.371,0.692,491,136,64,6,35,33,-12.4,1.9,226
2011,Cliff Pennington,OAK,Shortstop,27,0.264,0.319,0.369,0.687,515,136,57,8,58,14,-7.7,1.3,3395
2009,Cristian Guzman,WSN,Shortstop,31,0.284,0.306,0.39,0.696,531,151,74,6,52,4,-10.3,0.8,728
1995,Mike Bordick,OAK,Shortstop,29,0.264,0.325,0.35,0.675,428,113,46,8,44,11,-11.4,2.1,129
2019,Miguel Rojas,MIA,Shortstop,30,0.284,0.331,0.379,0.71,483,137,52,5,46,9,-9.2,2,7802
1973,Marty Perez,ATL,Shortstop,26,0.25,0.316,0.347,0.663,501,125,66,8,57,2,-12.8,1.3,1010182
1992,Jose Offerman,LAD,Shortstop,23,0.26,0.331,0.333,0.664,534,139,67,1,30,23,-5.4,0.6,205
1996,Alex Gonzalez,TOR,Shortstop,23,0.235,0.3,0.391,0.691,527,124,64,14,64,16,-20.5,2.2,281
1986,Alfredo Griffin,OAK,Shortstop,28,0.285,0.323,0.364,0.687,594,169,74,4,51,33,-6.9,2.4,1005036
1978,Garry Templeton,STL,Shortstop,22,0.28,0.303,0.377,0.68,647,181,82,2,47,34,-6.6,3.1,1012909
2001,Neifi Perez,None,Shortstop,28,0.279,0.309,0.396,0.705,581,162,83,8,59,9,-27.9,1.2,620
2020,Adalberto Mondesi,KCR,Shortstop,24,0.256,0.294,0.416,0.71,219,56,33,6,22,24,0.5,1.4,13769
2013,Alexei Ramirez,CHW,Shortstop,31,0.284,0.313,0.38,0.693,637,181,68,6,48,30,-5.9,2.8,5133
1994,Manuel Lee,TEX,Shortstop,29,0.278,0.319,0.361,0.681,335,93,41,2,38,3,-12.4,0.2,1007460
2010,Jason Bartlett,TBR,Shortstop,30,0.254,0.324,0.35,0.675,468,119,71,4,47,11,-1.9,1.3,8219
2004,Angel Berroa,KCR,Shortstop,26,0.262,0.308,0.385,0.693,512,134,72,8,43,14,-17.4,-0.3,591
2015,Addison Russell,CHC,Shortstop,21,0.242,0.307,0.389,0.696,475,115,60,13,54,4,-6.1,2.6,14106
2015,Wilmer Flores,NYM,Shortstop,23,0.263,0.295,0.408,0.703,483,127,55,16,59,0,-3.2,1.7,5827
2004,David Eckstein,ANA,Shortstop,29,0.276,0.339,0.332,0.671,566,156,92,2,35,16,-11.1,1.9,10
2000,Tony Womack,ARI,Shortstop,30,0.271,0.307,0.384,0.692,617,167,95,7,57,45,-22.4,0,78
2016,Jordy Mercer,PIT,Shortstop,29,0.256,0.328,0.374,0.701,519,133,66,11,59,1,-5.3,1.4,6547
1979,Robin Yount,MIL,Shortstop,23,0.267,0.308,0.371,0.679,577,154,72,8,51,11,-13.1,2.5,1014396
1970,Leo Cardenas,MIN,Shortstop,31,0.247,0.3,0.374,0.674,588,145,67,11,65,2,-14.4,2.6,1001938
1989,Tony Fernandez,TOR,Shortstop,27,0.257,0.291,0.389,0.68,573,147,64,11,64,22,-6.6,3.6,1004002
1974,Bill Russell,LAD,Shortstop,25,0.269,0.336,0.351,0.686,553,149,61,5,65,14,-6,3.1,1011311
1974,Don Kessinger,CHC,Shortstop,31,0.259,0.332,0.321,0.652,599,155,83,1,42,7,-17.5,-0.2,1006877
1990,Spike Owen,MON,Shortstop,29,0.234,0.333,0.342,0.675,453,106,55,5,35,8,-9.6,0.7,1009924
1997,Jose Vizcaino,SFG,Shortstop,29,0.266,0.323,0.35,0.673,568,151,77,5,50,8,-16.2,2.1,577
2013,Andrelton Simmons,ATL,Shortstop,23,0.248,0.296,0.396,0.692,606,150,76,17,59,6,-8.8,3.5,10847
1985,Garry Templeton,SDP,Shortstop,29,0.282,0.332,0.377,0.709,546,154,63,6,55,16,-5.1,2.5,1012909
2015,Didi Gregorius,NYY,Shortstop,25,0.265,0.318,0.37,0.688,525,139,57,9,56,5,-3.9,3.1,6012
2014,J.J. Hardy,BAL,Shortstop,31,0.268,0.309,0.372,0.682,529,142,56,9,52,0,-8.8,3,3797
2020,J.P. Crawford,SEA,Shortstop,25,0.255,0.336,0.338,0.674,204,52,33,2,24,6,-2,1.1,15491
1998,Ricky Gutierrez,HOU,Shortstop,28,0.261,0.337,0.334,0.671,491,128,55,2,46,13,-11.7,-0.4,387
2010,Yuniesky Betancourt,KCR,Shortstop,28,0.259,0.288,0.405,0.692,556,144,60,16,78,2,-10.7,0.6,8585
2006,Jack Wilson,PIT,Shortstop,28,0.273,0.316,0.37,0.686,543,148,70,8,35,4,-18,0.4,1017
1976,Darrel Chaney,ATL,Shortstop,28,0.252,0.324,0.331,0.654,496,125,42,1,50,5,-14.8,0.2,1002134
1995,Jeff Blauser,ATL,Shortstop,29,0.211,0.319,0.341,0.66,431,91,60,12,31,8,-15.1,1,1001062
2007,Ryan Theriot,CHC,Shortstop,27,0.266,0.326,0.346,0.672,537,143,80,3,45,28,-18.8,0.9,3811
2008,Yuniesky Betancourt,SEA,Shortstop,26,0.279,0.3,0.392,0.691,559,156,66,7,51,4,-15.4,0.1,8585
1988,Rey Quinones,SEA,Shortstop,24,0.248,0.284,0.393,0.677,499,124,63,12,52,0,-11.1,1.7,1010615
1978,Frank Taveras,PIT,Shortstop,28,0.278,0.313,0.353,0.666,654,182,81,0,38,46,-12.5,1.1,1012852
1997,Edgar Renteria,FLA,Shortstop,20,0.277,0.327,0.34,0.668,617,171,90,4,52,32,-16.9,1,1178
1994,Ozzie Smith,STL,Shortstop,39,0.262,0.326,0.349,0.675,381,100,51,3,30,6,-12,1.9,1012186
1990,Walt Weiss,OAK,Shortstop,26,0.265,0.337,0.321,0.658,445,118,50,2,35,9,-4.8,3.6,1013748
2002,Tony Womack,ARI,Shortstop,32,0.271,0.325,0.353,0.678,590,160,90,5,57,29,-13.4,0.7,78
1980,Ivan DeJesus,CHC,Shortstop,27,0.259,0.327,0.325,0.653,618,160,78,3,33,44,-13.5,1.3,1003150
1969,Ed Brinkman,WAS,Shortstop,27,0.266,0.328,0.325,0.653,576,153,71,2,43,2,-9.1,4.1,1001438
2017,Brandon Crawford,SFG,Shortstop,30,0.253,0.305,0.403,0.709,518,131,58,14,77,3,-11.8,2.2,5343
2010,Yunel Escobar,None,Shortstop,27,0.256,0.337,0.318,0.655,497,127,60,4,35,6,-12.1,1.7,4191
2000,Royce Clayton,TEX,Shortstop,30,0.242,0.301,0.384,0.685,513,124,70,14,54,11,-26.7,-0.9,226
2012,Jhonny Peralta,DET,Shortstop,30,0.239,0.305,0.384,0.689,531,127,58,13,63,1,-14.8,2,1738
2002,Jimmy Rollins,PHI,Shortstop,23,0.245,0.306,0.38,0.686,637,156,82,11,60,31,-11.5,1.5,971
1970,Maury Wills,LAD,Shortstop,37,0.27,0.333,0.318,0.651,522,141,77,0,34,28,-10.1,1.8,1014053
2004,Orlando Cabrera,None,Shortstop,29,0.264,0.306,0.383,0.689,618,163,74,10,62,16,-24.8,0,766
2015,Jose Reyes,None,Shortstop,32,0.274,0.31,0.378,0.688,481,132,57,7,53,24,-9.8,0.7,1736
1982,Dale Berra,PIT,Shortstop,25,0.263,0.306,0.386,0.692,529,139,64,10,61,6,-10.1,2.9,1000896
1983,Dale Berra,PIT,Shortstop,26,0.251,0.327,0.358,0.684,537,135,51,10,52,8,-11.7,1.9,1000896
2001,Alex Gonzalez,TOR,Shortstop,28,0.253,0.303,0.388,0.692,636,161,79,17,76,18,-20.6,2.1,281
1996,Pat Meares,MIN,Shortstop,27,0.267,0.298,0.391,0.689,517,138,66,8,67,9,-23.1,0.6,1008712
2007,Stephen Drew,ARI,Shortstop,24,0.238,0.313,0.37,0.683,543,129,60,12,60,9,-20.3,-0.6,4251
1986,Shawon Dunston,CHC,Shortstop,23,0.25,0.278,0.411,0.69,581,145,66,17,68,13,-17.2,0.7,1401
2014,Jed Lowrie,OAK,Shortstop,30,0.249,0.321,0.355,0.676,502,125,59,6,50,0,-5.9,1.7,4418
1989,Spike Owen,MON,Shortstop,28,0.233,0.349,0.332,0.681,437,102,52,6,41,3,-5.6,0.8,1009924
2004,Cristian Guzman,MIN,Shortstop,26,0.274,0.309,0.384,0.693,576,158,84,8,46,10,-16.1,1.8,728
2019,Elvis Andrus,TEX,Shortstop,30,0.275,0.313,0.393,0.707,600,165,81,12,72,31,-16.5,1.4,8709
2000,Cristian Guzman,MIN,Shortstop,22,0.247,0.299,0.388,0.687,631,156,89,8,54,28,-28.4,-0.1,728
2018,Nick Ahmed,ARI,Shortstop,28,0.234,0.29,0.411,0.7,516,121,61,16,70,5,-11.7,1.8,12147
1989,Scott Fletcher,None,Shortstop,30,0.253,0.332,0.311,0.643,546,138,77,1,43,2,-10.7,1.1,1004155
2012,Jamey Carroll,MIN,Shortstop,38,0.268,0.343,0.317,0.66,470,126,65,1,40,9,-10.4,1.6,1591
1978,Chris Speier,MON,Shortstop,28,0.251,0.329,0.329,0.659,501,126,47,5,51,1,-8.6,3,1012316
1971,Maury Wills,LAD,Shortstop,38,0.281,0.323,0.329,0.652,601,169,73,3,44,15,-6.6,2.5,1014053
2005,Jose Reyes,NYM,Shortstop,22,0.273,0.3,0.386,0.687,696,190,99,7,58,60,-11.2,1.7,1736
2014,Jordy Mercer,PIT,Shortstop,27,0.255,0.305,0.387,0.693,506,129,56,12,55,4,-5.6,2,6547
2020,Marcus Semien,OAK,Shortstop,29,0.223,0.305,0.374,0.679,211,47,28,7,23,4,-0.6,1.2,12533
1994,Kurt Abbott,FLA,Shortstop,25,0.249,0.291,0.394,0.685,345,86,41,9,33,3,-10.8,0.5,1000013
2013,Erick Aybar,LAA,Shortstop,29,0.271,0.301,0.382,0.683,550,149,68,6,54,12,-5.3,1.2,4082
2014,Yunel Escobar,TBR,Shortstop,31,0.258,0.324,0.34,0.664,476,123,33,7,39,1,-6.8,0.4,4191
2005,Royce Clayton,ARI,Shortstop,35,0.27,0.32,0.351,0.67,522,141,59,2,44,13,-18.4,0.1,226
1993,Mike Bordick,OAK,Shortstop,27,0.249,0.332,0.311,0.644,546,136,60,3,48,10,-14.1,0.9,129
1982,Chris Speier,MON,Shortstop,32,0.257,0.316,0.36,0.677,530,136,41,7,60,1,-10.3,1.6,1012316
1971,Ted Sizemore,STL,Shortstop,26,0.264,0.322,0.333,0.655,478,126,53,3,42,4,-9.6,1.4,1012027
1998,Mark Grudzielanek,None,Shortstop,28,0.272,0.311,0.362,0.673,589,160,62,10,62,18,-16.3,-0.8,653
2000,Pat Meares,PIT,Shortstop,31,0.24,0.305,0.381,0.685,462,111,55,13,47,1,-21.7,-0.2,1008712
1977,Chris Speier,None,Shortstop,27,0.234,0.317,0.339,0.657,548,128,59,5,38,1,-14.7,1.5,1012316
2010,Elvis Andrus,TEX,Shortstop,21,0.265,0.342,0.301,0.643,588,156,88,0,35,32,-11.3,2.1,8709
1988,Rafael Ramirez,HOU,Shortstop,30,0.276,0.298,0.378,0.677,566,156,51,6,59,3,-4.3,1.1,1010673
2012,Zack Cozart,CIN,Shortstop,26,0.246,0.288,0.399,0.687,561,138,72,15,35,4,-11.2,1.9,2616
2001,Edgar Renteria,STL,Shortstop,24,0.26,0.314,0.371,0.685,493,128,54,10,57,17,-14.2,1.7,1178
1989,Alan Trammell,DET,Shortstop,31,0.243,0.314,0.334,0.648,449,109,54,5,43,10,-7,3,1013157
1997,Chris Gomez,SDP,Shortstop,26,0.253,0.326,0.326,0.652,522,132,62,5,54,5,-17,-2.3,1208
2012,Rafael Furcal,STL,Shortstop,34,0.264,0.325,0.346,0.671,477,126,69,5,49,12,-7,0.7,88
2017,Freddy Galvis,PHI,Shortstop,27,0.255,0.309,0.382,0.69,608,155,71,12,61,14,-16.7,1.5,6609
